index,mtx,gflops
299,2405_conf6_0-8x8-80.mtx,182.565
300,2651_crankseg_1.mtx,241.232
301,1017_rbsb480.mtx,3.418
302,1839_mark3jac080sc.mtx,35.07
303,1355_Franz4.mtx,9.306
304,0829_can_838.mtx,2.002
305,0696_dwt_503.mtx,1.205
306,2249_or2010.mtx,97.951
307,1944_usroads.mtx,47.267
308,0528_tumorAntiAngiogenesis_3.mtx,0.79
309,0633_rdb968.mtx,1.126
310,0382_mk11-b1.mtx,0.396
311,0289_oscil_dcop_21.mtx,0.309
312,2804_ljournal-2008.mtx,228.061
313,0268_n2c6-b2.mtx,0.273
314,1865_rajat26.mtx,38.354
315,1236_cell1.mtx,6.971
316,0093_divorce.mtx,0.045
317,2836_Queen_4147.mtx,279.118
318,1907_dixmaanl.mtx,42.857
319,0205_grid1_dual.mtx,0.168
320,1234_c-26.mtx,6.907
321,1606_piston.mtx,20.003
322,0424_lp_etamacro.mtx,0.507
323,0747_scrs8-2b.mtx,1.473
324,2816_hollywood-2009.mtx,272.467
325,0921_adder_dcop_49.mtx,2.249
326,0934_G52.mtx,2.366
327,0413_dwt_310.mtx,0.49
328,1904_finance256.mtx,45.922
329,1827_bcsstk28.mtx,39.823
330,0133_west0156.mtx,0.074
331,1376_rajat13.mtx,9.784
332,2113_GL7d24.mtx,1.862
333,0534_lp_stair.mtx,0.801
334,0439_mcca.mtx,0.532
335,1071_mk11-b2.mtx,4.158
336,1740_lock3491.mtx,32.089
337,0701_delaunay_n10.mtx,1.222
338,0678_fpga_dcop_13.mtx,1.178
339,1041_wang1.mtx,3.819
340,2092_Goodwin_040.mtx,86.412
341,1312_mk12-b2.mtx,8.316
342,0855_TF13.mtx,2.237
343,2161_cyl6.mtx,102.034
344,0596_bp_1600.mtx,0.968
345,1324_freeFlyingRobot_15.mtx,8.676
346,0568_IG5-9.mtx,0.914
347,0935_G54.mtx,2.366
348,1645_ex31.mtx,23.071
349,1940_inlet.mtx,59.695
350,2621_shipsec1.mtx,226.475
351,2430_mc2depi.mtx,161.556
352,1157_as-735.mtx,4.812
353,2808_kron_g500-logn20.mtx,200.99
354,2154_md2010.mtx,77.82
355,2731_Freescale2.mtx,249.11
356,1373_ex24.mtx,9.747
357,0797_EX1(0).mtx,1.747
358,0730_bcsstm07.mtx,1.45
359,0098_d_dyn.mtx,0.048
360,0422_dwt_307.mtx,0.505
361,2607_TSOPF_RS_b2052_c1.mtx,229.19
362,0538_celegans_metabolic.mtx,0.813
363,1559_t2d_q9.mtx,17.405
364,1039_polblogs.mtx,3.805
365,2197_pkustk02.mtx,115.714
366,2500_wiki-talk-temporal.mtx,112.19
367,2090_k1_san.mtx,74.637
368,1301_G22.mtx,7.996
369,1106_lp_80bau3b.mtx,4.653
370,1328_flower_5_4.mtx,8.788
371,0140_bcsstk01.mtx,0.08
372,0983_adder_trans_02.mtx,2.916
373,1074_swang2.mtx,4.168
374,2540_pkustk04.mtx,210.933
375,2204_nj2010.mtx,92.212
376,0233_fs_183_6.mtx,0.214
377,1304_n2c6-b6.mtx,8.001
378,0180_Sandi_sandi.mtx,0.123
379,0694_bfwb782.mtx,1.196
380,1321_Alemdar.mtx,8.516
381,1716_TSOPF_FS_b9_c6.mtx,29.594
382,1171_bayer07.mtx,5.567
383,2735_germany_osm.mtx,113.479
384,0604_rel6.mtx,0.927
385,1450_mk12-b5.mtx,1.949
386,1899_sinc12.mtx,49.164
387,2164_c-64.mtx,89.73
388,2417_mixtank_new.mtx,190.004
389,0046_problem.mtx,0.017
390,0174_can_61.mtx,0.111
391,2764_GL7d18.mtx,193.427
392,0433_lp_grow7.mtx,0.522
393,1011_lp_pds_02.mtx,3.314
394,1149_lp_degen3.mtx,5.086
395,2641_gupta3.mtx,242.167
396,0639_fpga_dcop_07.mtx,1.171
397,0847_lpi_cplex1.mtx,2.189
398,0969_CAG_mat364.mtx,2.717
399,2664_fullb.mtx,243.918
400,2278_ex11.mtx,137.118
401,0888_adder_dcop_48.mtx,2.249
402,1223_lp_d2q06c.mtx,6.616
403,2738_dielFilterV2clx.mtx,260.92
404,1139_email-Eu-core-temporal.mtx,4.986
405,1533_kineticBatchReactor_5.mtx,16.153
406,0562_pde900.mtx,0.876
407,0222_ck104.mtx,0.198
408,2728_CoupCons3D.mtx,261.08
409,1846_lp_pds_20.mtx,1.329
410,1199_c-23.mtx,6.216
411,1999_nemeth09.mtx,65.918
412,1579_stormg2-27.mtx,18.855
413,0050_GD95_b.mtx,0.019
414,0107_wheel_6_1.mtx,0.051
415,1108_G36.mtx,4.706
416,1429_ex10hs.mtx,11.462
417,2295_az2010.mtx,108.736
418,2150_rgg_n_2_16_s0.mtx,91.234
419,2781_hugetrace-00020.mtx,126.978
420,0162_bcsstm20.mtx,0.097
421,1769_nemsemm2.mtx,33.093
422,0441_lshp_406.mtx,0.543
423,0411_lp_israel.mtx,0.489
424,2684_higgs-twitter.mtx,185.698
425,2709_human_gene2.mtx,259.977
426,0621_dynamicSoaringProblem_1.mtx,1.073
427,0084_pores_1.mtx,0.036
428,1772_ca-CondMat.mtx,28.759
429,2630_Ge99H100.mtx,225.371
430,0542_nos2.mtx,0.827
431,2045_nemeth13.mtx,79.079
432,1812_mk12-b3.mtx,34.65
433,1689_cavity21.mtx,27.637
434,0443_lp_finnis.mtx,0.552
435,1545_jan99jac040.mtx,16.568
436,0076_bcsstm05.mtx,0.031
437,2131_mt2010.mtx,79.834
438,0290_oscil_dcop_25.mtx,0.309
439,0605_spaceStation_3.mtx,1.021
440,2549_TSOPF_RS_b678_c1.mtx,283.632
441,0737_reorientation_1.mtx,1.465
442,0169_lns_131.mtx,0.107
443,0832_lp_maros.mtx,2.027
444,1825_ABACUS_shell_ld.mtx,39.724
445,1230_G60.mtx,6.236
446,2638_CurlCurl_2.mtx,223.045
447,1367_circuit_3.mtx,9.627
448,1275_G6.mtx,7.67
449,2387_bbmat.mtx,177.172
450,2202_TSC_OPF_300.mtx,117.258
451,0160_bcspwr03.mtx,0.095
452,2125_TSOPF_FS_b162_c1.mtx,93.622
453,2743_F1.mtx,264.405
454,1912_Na5.mtx,50.938
455,2128_c-69.mtx,77.996
456,1468_aa5.mtx,13.191
457,2807_Long_Coup_dt0.mtx,276.035
458,0331_oscil_dcop_48.mtx,0.309
459,0618_bcspwr06.mtx,1.06
460,1743_c-48.mtx,33.216
461,0497_qh882.mtx,0.671
462,1278_G9.mtx,7.67
463,0977_Erdos972.mtx,2.576
464,0138_tub100.mtx,0.079
465,1469_lpi_bgindy.mtx,13.253
466,1708_lp_maros_r7.mtx,28.97
467,1091_bcsstk10.mtx,4.414
468,2773_dgreen.mtx,190.348
469,0193_will199.mtx,0.14
470,1022_reorientation_2.mtx,3.582
471,1054_G46.mtx,3.996
472,2833_kmer_P1a.mtx,79.58
473,0854_deter0.mtx,2.235
474,1302_p2p-Gnutella04.mtx,7.272
475,2597_marine1.mtx,270.719
476,0887_adder_dcop_29.mtx,2.249
477,1175_stormg2-8.mtx,5.711
478,1823_ABACUS_shell_md.mtx,39.724
479,0124_dwt_66.mtx,0.064
480,0119_mesh1em1.mtx,0.061
481,2217_c-71.mtx,107.444
482,0325_oscil_dcop_08.mtx,0.309
483,1974_c-53.mtx,57.264
484,1750_f855_mat9_I.mtx,34.243
485,2415_coAuthorsDBLP.mtx,156.428
486,2353_sparsine.mtx,119.153
487,1038_spaceStation_11.mtx,3.791
488,1819_jan99jac100.mtx,33.21
489,0833_M80PI_n.mtx,2.052
490,2704_af_shell1.mtx,253.077
491,1080_bcsstk34.mtx,4.284
492,1629_lp_pds_10.mtx,4.579
493,2588_Goodwin_127.mtx,268.77
494,2605_shipsec8.mtx,237.621
495,2436_gupta1.mtx,188.192
496,0739_cavity03.mtx,1.465
497,0446_problem1.mtx,0.556
498,0436_fs_680_3.mtx,0.529
499,2794_Hook_1498.mtx,273.786
500,1073_lshp3025.mtx,4.167
501,2566_ecology2.mtx,188.528
502,1535_relat7.mtx,14.792
503,2296_Maragal_7.mtx,133.393
504,2802_mawi_201512020000.mtx,121.808
505,0039_bcsstm02.mtx,0.013
506,1799_g7jac060sc.mtx,33.886
507,2741_CurlCurl_4.mtx,256.192
508,0072_lp_sc50b.mtx,0.03
509,2589_pre2.mtx,202.01
510,2420_TSC_OPF_1047.mtx,183.355
511,0949_ch7-6-b2.mtx,2.52
512,2805_channel-500x100x100-b050.mtx,259.068
513,1404_kineticBatchReactor_3.mtx,10.644
514,1259_lhr02.mtx,7.441
515,1195_freeFlyingRobot_7.mtx,6.209
516,2435_144.mtx,153.485
517,1351_barth(0).mtx,9.237
518,0375_p0548.mtx,0.377
519,0020_ch3-3-b1.mtx,0.007
520,1566_garon1.mtx,17.785
521,1271_dynamicSoaringProblem_8.mtx,7.627
522,2070_c-67b.mtx,81.836
523,1986_g7jac100.mtx,59.175
524,2745_adaptive.mtx,156.601
525,0513_bfwa398.mtx,0.736
526,1174_fd12.mtx,5.692
527,2570_tmt_sym.mtx,225.82
528,1123_cis-n4c6-b3.mtx,4.776
529,0910_adder_dcop_12.mtx,2.249
530,2316_Maragal_8.mtx,2.799
531,0260_impcol_e.mtx,0.262
532,2484_roadNet-PA.mtx,198.955
533,2839_nlpkkt200.mtx,248.6
534,1215_rajat03.mtx,6.531
535,2810_nlpkkt120.mtx,273.963
536,0319_oscil_dcop_27.mtx,0.309
537,2828_nlpkkt160.mtx,249.748
538,0158_lpi_ex72a.mtx,0.093
539,1642_g7jac040.mtx,22.934
540,0378_lp_capri.mtx,0.379
541,1222_poli_large.mtx,6.013
542,1290_spaceShuttleEntry_4.mtx,7.934
543,0529_young3c.mtx,0.798
544,0505_west0989.mtx,0.707
545,0234_fs_183_1.mtx,0.214
546,0897_adder_dcop_26.mtx,2.249
547,0053_lp_afiro.mtx,0.02
548,0613_tols2000.mtx,1.037
549,2348_nemeth25.mtx,167.973
550,0785_lp_ship12s.mtx,1.506
551,0083_relat4.mtx,0.034
552,2167_pf2177(0).mtx,72.514
553,2649_atmosmodm.mtx,224.343
554,2609_nd6k.mtx,226.142
555,0165_lesmis.mtx,0.102
556,0571_nos7.mtx,0.923
557,0337_oscil_dcop_40.mtx,0.309
558,0137_olm100.mtx,0.079
559,2490_net150.mtx,215.255
560,2251_cont-300.mtx,123.524
561,2358_ch7-9-b4.mtx,151.2
562,2034_rajat15.mtx,68.242
563,2118_neos1.mtx,74.949
564,2267_IG5-17.mtx,103.501
565,2508_Chevron3.mtx,235.387
566,1383_cryg10000.mtx,9.94
567,2568_wiki-Talk.mtx,46.711
568,1178_c-22.mtx,5.774
569,1641_mark3jac040sc.mtx,22.687
570,1276_G10.mtx,7.67
571,1490_nopoly.mtx,14.168
572,0547_TF12.mtx,0.846
573,0073_GD99_c.mtx,0.03
574,1531_lock2232.mtx,16.07
575,1927_crystm02.mtx,58.71
576,1457_bcsstk14.mtx,12.691
577,0210_gre_216b.mtx,0.175
578,0449_nemsafm.mtx,0.565
579,0303_oscil_dcop_47.mtx,0.309
580,1027_ODLIS.mtx,3.649
581,1031_bcsstk09.mtx,3.687
582,1479_lp22.mtx,13.704
583,0252_ch7-6-b1.mtx,0.252
584,0516_saylr3.mtx,0.75
585,2596_rajat30.mtx,209.335
586,0761_mahindas.mtx,1.536
587,0560_bcsstk02.mtx,0.871
588,2656_mycielskian15.mtx,246.914
589,1132_spaceStation_14.mtx,4.865
590,1502_aa01.mtx,14.593
591,1945_n4c6-b12.mtx,5.944
592,0460_bfwb398.mtx,0.582
593,1182_ACTIVSg2000.mtx,5.867
594,2617_specular.mtx,215.426
595,1140_G55.mtx,4.999
596,2325_heart1.mtx,173.472
597,1063_aircraft.mtx,4.053
598,0927_Franz3.mtx,2.304
599,1785_delaunay_n15.mtx,32.758
600,0720_bcsstk19.mtx,1.371
601,1335_n3c6-b8.mtx,8.883
602,2255_smallworld.mtx,124.999
603,0028_Tina_DisCog.mtx,0.01
604,1630_vsp_p0291_seymourl_iiasa.mtx,19.588
605,1859_cond-mat-2003.mtx,40.01
606,0251_bibd_9_5.mtx,0.252
607,1120_ex29.mtx,4.751
608,2427_sme3Db.mtx,126.125
609,1854_ca-HepPh.mtx,36.463
610,2305_msc10848.mtx,153.722
611,0407_ch5-5-b3.mtx,0.48
612,2672_CurlCurl_3.mtx,241.868
613,2329_ga2010.mtx,123.309
614,1678_Wordnet3.mtx,20.456
615,0690_orsirr_2.mtx,1.194
616,0401_mhdb416.mtx,0.462
617,0087_GD98_b.mtx,0.041
618,0775_lp_sierra.mtx,1.6
619,1898_raefsky1.mtx,53.505
620,0978_n4c5-b4.mtx,2.852
621,0831_dw2048.mtx,1.839
622,0313_oscil_dcop_18.mtx,0.309
623,1109_G40.mtx,4.706
624,2158_thermomech_TC.mtx,71.156
625,0099_d_dyn1.mtx,0.048
626,2168_G2_circuit.mtx,90.834
627,1507_c-37.mtx,14.935
628,2587_largebasis.mtx,236.6
629,0598_SmaGri.mtx,0.984
630,2441_exdata_1.mtx,216.143
631,1737_bayer04.mtx,31.816
632,1287_nasa1824.mtx,7.842
633,0950_Trefethen_700.mtx,2.531
634,0364_dwt_209.mtx,0.349
635,1232_shar_te2-b1.mtx,6.864
636,0419_lp_bandm.mtx,0.499
637,2071_Maragal_6.mtx,76.813
638,1991_delaunay_n16.mtx,56.164
639,0631_lp_bnl1.mtx,1.106
640,2051_rajat18.mtx,69.306
641,2248_pkustk01.mtx,130.584
642,1245_Trec11.mtx,7.141
643,2519_s3dkt3m2.mtx,250.231
644,1187_n3c6-b5.mtx,6.006
645,0118_mesh1e1.mtx,0.061
646,2137_Trec13.mtx,93.502
647,0294_oscil_dcop_11.mtx,0.309
648,2606_boneS01.mtx,220.169
649,1055_G45.mtx,3.996
650,0976_orsreg_1.mtx,2.827
651,1549_utm5940.mtx,16.768
652,1918_mk12-b4.mtx,47.977
653,0450_Erdos991.mtx,0.567
654,1661_cvxqp3.mtx,24.492
655,1446_testbig.mtx,12.328
656,2139_g7jac160sc.mtx,87.549
657,1659_foldoc.mtx,24.048
658,0217_lop163.mtx,0.187
659,1670_jan99jac060sc.mtx,25.436
660,1143_TSOPF_FS_b9_c1.mtx,5.006
661,1313_cage9.mtx,8.319
662,2138_g7jac160.mtx,87.549
663,0752_lung1.mtx,1.484
664,0468_bibd_12_4.mtx,0.594
665,0518_mk9-b2.mtx,0.756
666,0195_n3c6-b11.mtx,0.144
667,1834_lowThrust_11.mtx,40.691
668,1102_ex22.mtx,4.543
669,1753_jan99jac080sc.mtx,34.304
670,1013_dwt_992.mtx,3.349
671,0033_GD95_a.mtx,0.011
672,1098_saylr4.mtx,4.463
673,2098_mri2.mtx,81.309
674,0623_rajat19.mtx,1.08
675,2528_xenon2.mtx,241.668
676,0517_steam1.mtx,0.752
677,2272_3D_51448_3D.mtx,124.307
678,1543_lhr04c.mtx,16.536
679,2147_heart2.mtx,105.046
680,0361_shl_200.mtx,0.345
681,2498_pkustk08.mtx,239.013
682,0671_fpga_dcop_12.mtx,1.178
683,1272_lp_nug12.mtx,7.661
684,2533_barrier2-9.mtx,243.597
685,1253_wb-cs-stanford.mtx,7.371
686,2077_ford2.mtx,72.625
687,1701_mplate.mtx,28.438
688,0269_n4c5-b2.mtx,0.273
689,2747_wiki-topcats.mtx,224.502
690,0157_lp_scagr7.mtx,0.093
691,0477_bcsstk20.mtx,0.627
692,2182_lhr34.mtx,101.869
693,1696_cavity19.mtx,27.637
694,2761_ss.mtx,264.286
695,0466_D_11.mtx,0.59
696,1105_sherman2.mtx,4.619
697,2450_poisson3Db.mtx,139.703
698,2287_dbir2.mtx,136.254
699,2419_bcsstk32.mtx,191.876
700,0569_tumorAntiAngiogenesis_4.mtx,0.919
701,1168_bayer06.mtx,5.515
702,2640_gearbox.mtx,232.831
703,2787_boneS10.mtx,275.962
704,2057_c-66.mtx,83.168
705,2021_ncvxqp5.mtx,65.379
706,2407_conf5_4-8x8-15.mtx,182.565
707,0363_CSphd.mtx,0.29
708,0026_kleemin.mtx,0.009
709,1179_ca-GrQc.mtx,5.796
