index,mtx,gflops
162,1957_mark3jac120sc.mtx,41.128
163,1749_mark3jac060sc.mtx,27.659
164,0393_gas11.mtx,0.503
165,2310_ok2010.mtx,66.937
166,2565_LargeRegFile.mtx,65.377
167,2014_nv2010.mtx,45.117
168,1220_cavity08.mtx,7.793
169,1147_lnsp3937.mtx,5.819
170,2136_Delor64K.mtx,51.571
171,1830_s3rmt3m1.mtx,36.842
172,1128_spaceShuttleEntry_2.mtx,5.348
173,1494_EX4(0).mtx,14.913
174,2660_fcondp2.mtx,116.081
175,0427_M20PI_n1.mtx,0.605
176,1962_cond-mat-2005.mtx,42.842
177,0496_lp_standgub.mtx,0.823
178,1505_ncvxqp1.mtx,14.962
179,2076_psmigr_3.mtx,57.438
180,0146_bcsstm06.mtx,0.089
181,0524_nemscem.mtx,0.828
182,2453_pkustk07.mtx,95.356
183,1985_g7jac100sc.mtx,43.261
184,0345_bcspwr04.mtx,0.385
185,0853_adder_dcop_01.mtx,2.489
186,2433_wave.mtx,89.104
187,2559_engine.mtx,103.372
188,0599_M40PI_n1.mtx,1.097
189,0980_bibd_17_4b.mtx,3.547
190,0237_bcsstm09.mtx,0.219
191,0886_adder_dcop_47.mtx,2.508
192,1947_ckt11752_tr_0.mtx,42.726
193,2539_Delor338K.mtx,90.765
194,2078_soc-sign-Slashdot090216.mtx,52.045
195,1685_raefsky6.mtx,27.738
196,2115_pfinan512.mtx,57.932
197,0911_adder_dcop_31.mtx,2.508
198,2256_G_n_pin_pout.mtx,66.091
199,1464_Oregon-2.mtx,12.285
200,2105_nemeth16.mtx,57.348
201,1883_s3rmq4m1.mtx,44.051
202,2103_crystm03.mtx,56.649
203,1337_beause.mtx,9.928
204,1978_vsp_south31_slptsk.mtx,44.649
205,1395_lock1074.mtx,11.632
206,2543_pkustk10.mtx,102.932
207,2834_uk-2002.mtx,113.565
208,2250_la2010.mtx,66.364
209,0354_lpi_bgdbg1.mtx,0.414
210,2746_ML_Laplace.mtx,116.920
211,1012_LeGresley_2508.mtx,3.939
212,2000_ca-AstroPh.mtx,44.547
213,0643_fpga_dcop_04.mtx,1.408
214,2247_co2010.mtx,63.588
215,2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,65.317
216,0835_IG5-10.mtx,2.415
217,2252_kneser_10_4_1.mtx,47.448
218,0154_lpi_ex73a.mtx,0.105
219,1110_G39.mtx,5.145
220,0121_impcol_b.mtx,0.078
221,2788_wb-edu.mtx,94.645
222,0716_cr42.mtx,1.615
223,1465_fe_4elt2.mtx,13.550
224,1901_EX6(0).mtx,45.860
225,0632_lp_grow15.mtx,1.367
226,2129_nd2010.mtx,52.889
227,2558_ship_001.mtx,105.463
228,0735_rdb1250.mtx,1.764
229,0860_adder_dcop_09.mtx,2.674
230,1587_cti.mtx,19.302
231,1713_ccc.mtx,24.438
232,1125_add32.mtx,5.097
233,2094_g7jac140sc.mtx,53.422
234,1683_abtaha2.mtx,23.100
235,0145_west0132.mtx,0.101
236,1306_freeFlyingRobot_10.mtx,8.216
237,0610_dwt_607.mtx,1.171
238,1784_skirt(0).mtx,33.622
239,2803_audikw_1.mtx,116.159
240,1506_xingo3012.mtx,14.910
241,2669_test1.mtx,106.801
242,0394_gre_512.mtx,0.555
243,0452_ck400.mtx,0.738
244,1615_psse0.mtx,20.140
245,1475_powersim.mtx,13.292
246,0285_oscil_dcop_38.mtx,0.370
247,1800_g7jac060.mtx,32.492
248,2241_crplat2.mtx,71.812
249,1801_vsp_barth5_1Ksep_50in_5Kout.mtx,29.513
250,0635_plat362.mtx,1.362
251,1385_mbeacxc.mtx,11.212
252,0437_fs_680_1.mtx,0.610
253,2273_ts-palko.mtx,75.300
254,2015_onera_dual.mtx,43.633
255,0880_adder_dcop_62.mtx,2.509
256,0326_oscil_dcop_32.mtx,0.370
257,2042_OPF_10000.mtx,48.437
258,2230_ne2010.mtx,62.332
259,0523_can_445.mtx,0.880
260,1451_c-35.mtx,12.439
261,1870_a5esindl.mtx,37.380
262,1900_EX5(0).mtx,42.995
263,2398_appu.mtx,78.511
264,2342_web-NotreDame.mtx,18.625
265,0379_west0479.mtx,0.475
266,0806_laser.mtx,2.054
267,1631_co9.mtx,20.767
268,2582_para-8.mtx,105.000
269,2515_parabolic_fem.mtx,77.811
270,2307_amazon0302.mtx,69.410
271,0816_G16.mtx,2.264
272,1539_gen2.mtx,17.714
273,0759_model2.mtx,1.759
274,0168_lnsp_131.mtx,0.128
275,2276_dbic1.mtx,74.157
276,2214_ch7-8-b5.mtx,64.318
277,2238_soc-Slashdot0902.mtx,66.208
278,2344_boyd2.mtx,54.415
279,1567_jendrec1.mtx,17.643
280,0440_tumorAntiAngiogenesis_2.mtx,0.623
281,1578_ex26.mtx,18.928
282,2786_hugebubbles-00000.mtx,43.725
283,2155_ch7-8-b4.mtx,61.333
284,1760_epb2.mtx,31.052
285,0646_fpga_dcop_29.mtx,1.414
286,0537_1138_bus.mtx,0.920
287,2037_tandem_dual.mtx,46.651
288,0862_adder_dcop_11.mtx,2.507
289,0275_dwt_245.mtx,0.350
290,1285_jan99jac020.mtx,8.112
291,0481_str_400.mtx,0.729
292,1993_nemeth03.mtx,47.800
293,1550_bcsstk13.mtx,17.313
294,1400_aa4.mtx,11.893
295,2017_cit-HepPh.mtx,42.408
296,0192_bcsstk22.mtx,0.170
297,0997_c-18.mtx,3.230
298,0298_oscil_dcop_22.mtx,0.369
299,1790_lowThrust_5.mtx,33.178
300,2405_conf6_0-8x8-80.mtx,88.716
301,2651_crankseg_1.mtx,116.021
302,1017_rbsb480.mtx,4.328
303,1839_mark3jac080sc.mtx,36.496
304,1355_Franz4.mtx,10.272
305,0829_can_838.mtx,2.348
306,0696_dwt_503.mtx,1.418
307,2249_or2010.mtx,63.280
308,1944_usroads.mtx,38.662
309,0528_tumorAntiAngiogenesis_3.mtx,0.930
310,0633_rdb968.mtx,1.325
311,0382_mk11-b1.mtx,0.441
312,0289_oscil_dcop_21.mtx,0.370
313,0268_n2c6-b2.mtx,0.321
314,1865_rajat26.mtx,37.195
315,1236_cell1.mtx,7.268
316,0093_divorce.mtx,0.057
317,2836_Queen_4147.mtx,117.245
318,1907_dixmaanl.mtx,42.765
319,0205_grid1_dual.mtx,0.217
320,1234_c-26.mtx,7.647
321,1606_piston.mtx,20.203
322,2578_cont11_l.mtx,64.781
323,0424_lp_etamacro.mtx,0.643
324,0747_scrs8-2b.mtx,1.738
325,2816_hollywood-2009.mtx,125.332
326,0921_adder_dcop_49.mtx,2.653
327,0934_G52.mtx,2.891
328,0413_dwt_310.mtx,0.619
329,1904_finance256.mtx,41.986
330,1827_bcsstk28.mtx,37.627
331,0133_west0156.mtx,0.089
332,1376_rajat13.mtx,10.037
333,2113_GL7d24.mtx,49.708
334,0534_lp_stair.mtx,0.942
335,0439_mcca.mtx,0.648
336,1071_mk11-b2.mtx,4.422
