index,mtx,gflops
313,1199_c-23.mtx,0.151
314,1999_nemeth09.mtx,1.876
315,0050_GD95_b.mtx,0.000
316,1108_G36.mtx,0.100
317,1429_ex10hs.mtx,0.231
318,2295_az2010.mtx,1.073
319,2150_rgg_n_2_16_s0.mtx,0.922
320,2781_hugetrace-00020.mtx,4.720
321,0162_bcsstm20.mtx,0.000
322,0441_lshp_406.mtx,0.003
323,0621_dynamicSoaringProblem_1.mtx,0.017
324,0084_pores_1.mtx,0.000
325,1772_ca-CondMat.mtx,0.516
326,0542_nos2.mtx,0.002
327,2045_nemeth13.mtx,2.300
328,1689_cavity21.mtx,0.658
329,1545_jan99jac040.mtx,0.105
330,0076_bcsstm05.mtx,0.000
331,2131_mt2010.mtx,0.598
332,0290_oscil_dcop_25.mtx,0.001
333,0605_spaceStation_3.mtx,0.011
334,2549_TSOPF_RS_b678_c1.mtx,2.567
335,0737_reorientation_1.mtx,0.064
336,0169_lns_131.mtx,0.000
337,1825_ABACUS_shell_ld.mtx,0.277
338,1230_G60.mtx,0.031
339,2638_CurlCurl_2.mtx,4.848
340,1367_circuit_3.mtx,1.334
341,1275_G6.mtx,0.249
342,2387_bbmat.mtx,5.210
343,2202_TSC_OPF_300.mtx,7.734
344,0160_bcspwr03.mtx,0.000
345,2125_TSOPF_FS_b162_c1.mtx,8.244
346,1912_Na5.mtx,3.041
347,2128_c-69.mtx,2.551
348,0331_oscil_dcop_48.mtx,0.001
349,0618_bcspwr06.mtx,0.003
350,1743_c-48.mtx,0.840
351,0497_qh882.mtx,0.002
352,1278_G9.mtx,0.288
353,0977_Erdos972.mtx,0.036
354,0138_tub100.mtx,0.000
355,1091_bcsstk10.mtx,0.069
356,0193_will199.mtx,0.000
357,1022_reorientation_2.mtx,0.309
358,1054_G46.mtx,0.060
359,2833_kmer_P1a.mtx,4.968
360,1302_p2p-Gnutella04.mtx,0.028
361,2597_marine1.mtx,5.064
362,0887_adder_dcop_29.mtx,0.246
363,1823_ABACUS_shell_md.mtx,0.277
364,0124_dwt_66.mtx,0.000
365,0119_mesh1em1.mtx,0.000
366,2217_c-71.mtx,3.067
367,0325_oscil_dcop_08.mtx,0.001
368,1974_c-53.mtx,5.540
369,2415_coAuthorsDBLP.mtx,3.200
370,2353_sparsine.mtx,3.739
371,1038_spaceStation_11.mtx,0.047
372,1819_jan99jac100.mtx,0.254
373,0833_M80PI_n.mtx,0.004
374,2704_af_shell1.mtx,8.074
375,1080_bcsstk34.mtx,0.128
376,2588_Goodwin_127.mtx,6.706
377,2605_shipsec8.mtx,7.936
378,0739_cavity03.mtx,0.030
379,0446_problem1.mtx,0.003
380,0436_fs_680_3.mtx,0.002
381,1073_lshp3025.mtx,0.019
382,2566_ecology2.mtx,2.378
383,0039_bcsstm02.mtx,0.000
384,1799_g7jac060sc.mtx,0.478
385,2741_CurlCurl_4.mtx,6.255
386,2589_pre2.mtx,6.008
387,1404_kineticBatchReactor_3.mtx,0.882
388,1259_lhr02.mtx,0.071
389,1195_freeFlyingRobot_7.mtx,0.121
390,2435_144.mtx,2.869
391,1351_barth(0).mtx,0.044
392,1566_garon1.mtx,0.408
393,1271_dynamicSoaringProblem_8.mtx,0.428
394,2070_c-67b.mtx,4.741
395,1986_g7jac100.mtx,1.227
396,2745_adaptive.mtx,4.358
397,0513_bfwa398.mtx,0.006
398,1174_fd12.mtx,0.015
399,2570_tmt_sym.mtx,3.022
400,0910_adder_dcop_12.mtx,0.246
401,0260_impcol_e.mtx,0.001
402,2484_roadNet-PA.mtx,1.161
403,1215_rajat03.mtx,0.021
404,0319_oscil_dcop_27.mtx,0.001
405,1642_g7jac040.mtx,0.205
406,1222_poli_large.mtx,0.011
407,1290_spaceShuttleEntry_4.mtx,0.725
408,0529_young3c.mtx,0.003
409,0505_west0989.mtx,0.002
410,0234_fs_183_1.mtx,0.003
411,0897_adder_dcop_26.mtx,0.264
412,0613_tols2000.mtx,0.006
413,2348_nemeth25.mtx,7.041
414,2167_pf2177(0).mtx,3.687
415,2649_atmosmodm.mtx,3.768
416,0165_lesmis.mtx,0.001
417,0571_nos7.mtx,0.004
418,0337_oscil_dcop_40.mtx,0.001
419,0137_olm100.mtx,0.000
420,2490_net150.mtx,4.514
421,2251_cont-300.mtx,0.728
422,2034_rajat15.mtx,2.591
423,2508_Chevron3.mtx,2.553
424,1383_cryg10000.mtx,0.033
425,1178_c-22.mtx,0.103
426,1641_mark3jac040sc.mtx,0.103
427,1276_G10.mtx,0.268
428,1490_nopoly.mtx,0.060
429,0073_GD99_c.mtx,0.000
430,1531_lock2232.mtx,0.453
431,1927_crystm02.mtx,0.919
432,1457_bcsstk14.mtx,0.342
433,0210_gre_216b.mtx,0.001
434,0303_oscil_dcop_47.mtx,0.001
435,1027_ODLIS.mtx,0.035
436,1031_bcsstk09.mtx,0.047
437,0516_saylr3.mtx,0.003
438,0761_mahindas.mtx,0.007
439,0560_bcsstk02.mtx,0.036
440,1132_spaceStation_14.mtx,0.065
441,0460_bfwb398.mtx,0.003
442,1182_ACTIVSg2000.mtx,0.037
443,1140_G55.mtx,0.020
444,2325_heart1.mtx,8.515
445,1785_delaunay_n15.mtx,0.177
446,0720_bcsstk19.mtx,0.009
447,2255_smallworld.mtx,1.131
448,0028_Tina_DisCog.mtx,0.000
449,1630_vsp_p0291_seymourl_iiasa.mtx,0.483
450,1859_cond-mat-2003.mtx,0.652
451,1120_ex29.mtx,0.030
452,2427_sme3Db.mtx,6.298
453,1854_ca-HepPh.mtx,2.933
454,2305_msc10848.mtx,6.208
455,0407_ch5-5-b3.mtx,0.001
456,2672_CurlCurl_3.mtx,5.220
457,2329_ga2010.mtx,1.113
458,1678_Wordnet3.mtx,0.075
459,0690_orsirr_2.mtx,0.006
460,0401_mhdb416.mtx,0.002
461,0087_GD98_b.mtx,0.000
462,1898_raefsky1.mtx,2.683
463,0831_dw2048.mtx,0.008
464,0313_oscil_dcop_18.mtx,0.001
465,1109_G40.mtx,0.100
466,2158_thermomech_TC.mtx,0.626
467,0099_d_dyn1.mtx,0.000
468,2168_G2_circuit.mtx,0.447
469,1507_c-37.mtx,0.311
470,2587_largebasis.mtx,4.293
471,0598_SmaGri.mtx,0.004
472,1737_bayer04.mtx,0.164
473,1287_nasa1824.mtx,0.117
474,0950_Trefethen_700.mtx,0.031
475,0364_dwt_209.mtx,0.002
476,1991_delaunay_n16.mtx,0.310
477,2051_rajat18.mtx,2.798
478,2248_pkustk01.mtx,4.040
479,2519_s3dkt3m2.mtx,6.016
480,0118_mesh1e1.mtx,0.000
481,0294_oscil_dcop_11.mtx,0.001
482,2606_boneS01.mtx,7.803
483,1055_G45.mtx,0.064
484,0976_orsreg_1.mtx,0.014
485,1549_utm5940.mtx,0.182
486,0450_Erdos991.mtx,0.006
487,1661_cvxqp3.mtx,0.155
488,2139_g7jac160sc.mtx,2.023
489,1659_foldoc.mtx,0.175
490,0217_lop163.mtx,0.001
491,1670_jan99jac060sc.mtx,0.166
492,1143_TSOPF_FS_b9_c1.mtx,0.678
493,1313_cage9.mtx,0.083
494,2138_g7jac160.mtx,1.922
495,0752_lung1.mtx,0.004
496,1834_lowThrust_11.mtx,3.741
497,1102_ex22.mtx,0.118
498,1753_jan99jac080sc.mtx,0.228
499,1013_dwt_992.mtx,0.044
500,0033_GD95_a.mtx,0.000
501,1098_saylr4.mtx,0.022
