/matrix/1536_c-40.mtx,9941,9941,81501,20050201,3948651,5.077734,0.970631,0.984853
/matrix/2177_copter2.mtx,55476,55476,759952,11383564,3704278,3.073086,8.908588,12.552010
/matrix/1715_case9.mtx,14454,14454,147972,161640248,39096033,4.134441,1.748547,1.567829
/matrix/0900_adder_dcop_22.mtx,1813,1813,11246,1848518,1790838,1.032208,0.135620,0.297132
/matrix/0792_nnc1374.mtx,1374,1374,8606,60398,20355,2.967232,0.103733,0.118368
/matrix/1600_ex15.mtx,6867,6867,98671,1549125,129602,11.952941,1.155399,1.051810
/matrix/0578_cdde2.mtx,961,961,4681,22917,11717,1.955876,0.057240,0.056386
/matrix/0238_rdb200l.mtx,200,200,1120,6336,3128,2.025575,0.013584,0.012821
/matrix/0609_cage.mtx,366,366,5124,71736,66978,1.071038,0.060040,0.059563
/matrix/1544_jan99jac040sc.mtx,13694,13694,82842,732445,341023,2.147788,1.000294,1.765818
/matrix/1829_s2rmt3m1.mtx,5489,5489,219521,8926841,509116,17.534002,2.533161,2.023591
/matrix/2099_ut2010.mtx,115406,115406,572066,4521342,2052676,2.202657,6.987019,25.940702
/matrix/0789_mhda416.mtx,416,416,8562,188285,21552,8.736312,0.099575,0.077654
/matrix/1805_mario001.mtx,38434,38434,206156,1255890,534225,2.350863,2.505886,4.898590
/matrix/2670_TSOPF_FS_b300_c3.mtx,84414,84414,13135930,119817914048,1758500433,68.136414,150.650806,118.084284
/matrix/1192_c-28.mtx,4598,4598,30590,576608,197246,2.923294,0.367619,0.448980
/matrix/2401_imagesensor.mtx,118758,118758,1893170,31822288,9006096,3.533416,22.118641,26.032469
/matrix/2060_soc-Epinions1.mtx,75888,75888,508837,39924100,12771113,3.126125,6.112671,17.288850
/matrix/1047_bcsstm12.mtx,1473,1473,19659,301639,45638,6.609383,0.230602,0.207175
/matrix/1067_kineticBatchReactor_1.mtx,2052,2052,20600,1088008,325937,3.338093,0.243580,0.286419
/matrix/0447_lnsp_511.mtx,511,511,2796,19452,9397,2.070022,0.033951,0.034756
/matrix/0781_poli.mtx,4008,4008,8188,15718,7320,2.147268,0.108997,0.118721
/matrix/0984_pde2961.mtx,2961,2961,14585,72053,36673,1.964742,0.178211,0.194367
/matrix/1288_nasa1824(0).mtx,1824,1824,39208,933236,97204,9.600798,0.455662,0.394539
/matrix/1019_spaceStation_10.mtx,1272,1272,17478,322014,109083,2.952009,0.204876,0.217459
/matrix/1061_rw5151.mtx,5151,5151,20199,79795,47254,1.688640,0.250813,0.287559
/matrix/2304_mycielskian13.mtx,6143,6143,1227742,620201162,36508707,16.987760,14.073830,12.191854
/matrix/1786_bfly.mtx,49152,49152,196608,786432,506107,1.553885,2.437504,4.214851
/matrix/2440_H2O.mtx,67024,67024,2216736,74860720,29349262,2.550685,25.624210,27.851078
/matrix/0082_lap_25.mtx,25,25,169,1225,361,3.393352,0.002033,0.001679
/matrix/2750_nd24k.mtx,72000,72000,28715634,11878868250,208021426,57.104061,328.899014,261.197977
/matrix/0772_G32.mtx,2000,2000,8000,32000,18000,1.777778,0.099186,0.102528
/matrix/0149_gre_115.mtx,115,115,421,1663,1027,1.619279,0.005260,0.005788
/matrix/1442_sit100.mtx,10262,10262,61046,389530,130991,2.973716,0.737766,0.891340
/matrix/1527_LFAT5000.mtx,19994,19994,79966,339826,149904,2.266958,0.991413,0.891294
/matrix/0485_G12.mtx,800,800,3200,12800,7200,1.777778,0.039677,0.035675
/matrix/1163_freeFlyingRobot_6.mtx,3358,3358,27030,710072,155288,4.572613,0.322147,0.323172
/matrix/0327_oscil_dcop_33.mtx,430,430,1544,6450,3838,1.680563,0.019314,0.025112
/matrix/0536_nnc666.mtx,666,666,4044,27636,15988,1.728546,0.048824,0.053890
/matrix/0871_adder_dcop_67.mtx,1813,1813,11246,1848518,1790838,1.032208,0.135620,0.297132
/matrix/2280_ks2010.mtx,238600,238600,1121798,6619760,3216577,2.058014,13.748150,40.061014
/matrix/0566_bp_800.mtx,822,822,4534,23376,20224,1.155854,0.055027,0.097601
/matrix/0402_Chebyshev1.mtx,261,261,2319,16645,4344,3.831722,0.027538,0.023395
/matrix/1251_dynamicSoaringProblem_6.mtx,3431,3431,36741,2816961,1109568,2.538791,0.433559,0.414605
/matrix/2818_Flan_1565.mtx,1564794,1564794,117406044,9013434840,622233712,14.485610,1349.574764,1124.685627
/matrix/1296_G27.mtx,2000,2000,39980,840492,727462,1.155376,0.465168,1.114067
/matrix/2264_Dubcova2.mtx,65025,65025,1030225,18481401,4597619,4.019777,12.038044,15.445661
/matrix/0117_pivtol.mtx,102,102,306,918,511,1.796477,0.003895,0.003782
/matrix/2668_delaunay_n21.mtx,2097152,2097152,12582816,79241506,33642917,2.355370,151.998905,200.106781
/matrix/2584_para-5.mtx,155924,155924,5416358,265536544,71993717,3.688329,62.580105,84.914968
/matrix/1087_bcspwr10.mtx,5300,5300,21842,101038,50836,1.987529,0.270184,0.886972
/matrix/1136_freeFlyingRobot_5.mtx,2878,2878,24582,582154,131373,4.431306,0.292301,0.287733
/matrix/0535_bp_400.mtx,822,822,4028,18033,15238,1.183423,0.049236,0.079212
/matrix/0611_netz4504.mtx,1961,1961,5156,15300,9986,1.532145,0.066490,0.086708
/matrix/1730_vt2010.mtx,32580,32580,155598,1064276,496739,2.142526,1.904964,5.743387
/matrix/0421_dwb512.mtx,512,512,2500,12380,3892,3.180884,0.030567,0.028316
/matrix/0029_bcsstm01.mtx,48,48,48,48,48,1.000000,0.000736,0.000591
/matrix/2551_TSOPF_FS_b300.mtx,29214,29214,4400122,14023656792,205012490,68.403914,50.466846,39.628519
/matrix/2066_ted_AB_unscaled.mtx,10605,10605,522387,30059308,1714398,17.533448,6.018703,4.823852
/matrix/0504_dwt_512.mtx,512,512,3502,30108,8052,3.739195,0.042034,0.036703
/matrix/1734_c-49.mtx,21132,21132,157042,5580776,1702019,3.278915,1.877819,2.409262
/matrix/2301_caidaRouterLevel.mtx,192244,192244,1218132,46155586,12609189,3.660472,14.673771,61.689190
/matrix/2172_brack2.mtx,62631,62631,733118,10068922,3769348,2.671264,8.628792,10.904245
/matrix/1357_Oregon-1.mtx,11492,11492,46818,12434672,7000188,1.776334,0.579632,1.880888
/matrix/0916_adder_dcop_35.mtx,1813,1813,11246,1848518,1790838,1.032208,0.135620,0.297132
/matrix/0272_dwt_198.mtx,198,198,1392,10692,3240,3.300000,0.016689,0.016010
/matrix/2517_power197k.mtx,197156,197156,3698357,324321523,31990940,10.137918,43.076431,60.433328
/matrix/2324_nemeth22.mtx,9506,9506,1358832,197119188,2450135,80.452378,15.586864,12.076077
/matrix/2044_wathen100.mtx,30401,30401,471601,7761221,987435,7.859982,5.513020,5.056241
/matrix/0740_cavity02.mtx,317,317,7327,225447,27556,8.181412,0.085064,0.071891
/matrix/1932_EAT_RS.mtx,23219,23219,325592,10674996,3871167,2.757565,3.814682,15.984619
/matrix/0055_bcsstm03.mtx,112,112,112,112,112,1.000000,0.001713,0.001369
/matrix/0848_cage8.mtx,1015,1015,11003,129443,40946,3.161310,0.129795,0.133464
/matrix/0111_ex5.mtx,27,27,279,3159,495,6.381818,0.003300,0.002624
/matrix/1957_mark3jac120sc.mtx,54929,54929,342475,2352042,1180859,1.991806,4.128857,7.036426
/matrix/1749_mark3jac060sc.mtx,27449,27449,170695,1169682,583097,2.005982,2.058163,3.494918
/matrix/2310_ok2010.mtx,269118,269118,1274148,8261404,3754038,2.200671,15.608074,54.614140
/matrix/2014_nv2010.mtx,84538,84538,416998,3167364,1433506,2.209523,5.094654,17.957586
/matrix/1220_cavity08.mtx,1182,1182,32747,1169457,85258,13.716683,0.379272,0.320453
/matrix/1147_lnsp3937.mtx,3937,3937,25407,190725,77026,2.476112,0.305782,0.299663
/matrix/1830_s3rmt3m1.mtx,5489,5489,219521,8926841,509116,17.534002,2.533161,2.023591
/matrix/1128_spaceShuttleEntry_2.mtx,1428,1428,24073,2156603,692703,3.113316,0.280945,0.283715
/matrix/1494_EX4(0).mtx,2600,2600,71760,1987440,782600,2.539535,0.831150,0.934795
/matrix/2660_fcondp2.mtx,201822,201822,11294316,650331072,28756850,22.614823,130.023083,105.037975
/matrix/0427_M20PI_n1.mtx,1028,1028,2547,6665,4932,1.351379,0.033073,0.037124
/matrix/1962_cond-mat-2005.mtx,40421,40421,351386,9609990,3317554,2.896709,4.175491,12.123663
/matrix/1505_ncvxqp1.mtx,12111,12111,73963,606005,262665,2.307140,0.892643,1.470908
/matrix/2076_psmigr_3.mtx,3140,3140,543162,230616060,9338113,24.696216,6.227978,6.592733
/matrix/0146_bcsstm06.mtx,420,420,420,420,420,1.000000,0.006413,0.005157
/matrix/2453_pkustk07.mtx,16860,16860,2418804,410021730,19304050,21.240192,27.745335,24.827045
/matrix/1985_g7jac100sc.mtx,29610,29610,384636,9813907,1973720,4.972289,4.514767,7.897476
/matrix/0345_bcspwr04.mtx,274,274,1612,12466,4982,2.502208,0.019497,0.030254
/matrix/0853_adder_dcop_01.mtx,1813,1813,11156,1839197,1783430,1.031270,0.134590,0.296307
/matrix/2433_wave.mtx,156317,156317,2118662,30438636,10887831,2.795657,24.842468,29.328428
/matrix/2559_engine.mtx,143571,143571,4706073,195163263,27708472,7.043451,54.404415,56.654023
/matrix/0599_M40PI_n1.mtx,2028,2028,5007,12965,9709,1.335359,0.065041,0.068622
/matrix/0237_bcsstm09.mtx,1083,1083,1083,1083,1083,1.000000,0.016529,0.013194
/matrix/0886_adder_dcop_47.mtx,1813,1813,11246,1848518,1790838,1.032208,0.135620,0.297132
/matrix/1947_ckt11752_tr_0.mtx,49702,49702,333029,26238936,16092578,1.630499,4.000816,5.044473
/matrix/2078_soc-sign-Slashdot090216.mtx,81871,81871,545671,22202425,8762155,2.533900,6.557026,25.226359
/matrix/1685_raefsky6.mtx,3402,3402,137845,3820703,295132,12.945743,1.590492,1.338830
/matrix/2115_pfinan512.mtx,74752,74752,596992,7713792,3021789,2.552724,7.117191,8.296638
/matrix/0911_adder_dcop_31.mtx,1813,1813,11246,1848518,1790838,1.032208,0.135620,0.297132
/matrix/2256_G_n_pin_pout.mtx,100000,100000,1002396,11053676,6670294,1.657150,11.852985,41.995029
/matrix/1464_Oregon-2.mtx,11806,11806,65460,14582082,8338223,1.748824,0.794170,2.593929
/matrix/2105_nemeth16.mtx,9506,9506,587012,36508092,1228014,29.729378,6.754086,5.265747
/matrix/1883_s3rmq4m1.mtx,5489,5489,281111,14662217,453162,32.355354,3.238003,2.573905
/matrix/2103_crystm03.mtx,24696,24696,583770,14349714,2663764,5.387007,6.774929,6.592760
/matrix/1978_vsp_south31_slptsk.mtx,39668,39668,379828,678848892,351580698,1.930848,4.498112,9.197918
/matrix/1395_lock1074.mtx,1074,1074,51588,2752056,106680,25.797300,0.594479,0.470234
/matrix/2543_pkustk10.mtx,80676,80676,4308984,233628624,14984589,15.591260,49.620167,42.165379
/matrix/2250_la2010.mtx,204447,204447,980634,7135924,3413680,2.090390,12.002373,38.489519
/matrix/1012_LeGresley_2508.mtx,2508,2508,16727,132177,34951,3.781780,0.200996,0.239665
/matrix/2000_ca-AstroPh.mtx,18772,18772,396160,25901092,9292558,2.787294,4.605305,20.397614
/matrix/0643_fpga_dcop_04.mtx,1220,1220,5884,46720,28541,1.636943,0.071995,0.088509
/matrix/2247_co2010.mtx,201062,201062,974574,6940126,3171189,2.188493,11.920109,42.074221
/matrix/2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,77328,871172,44467224,23194287,1.917163,10.264759,24.556778
/matrix/1110_G39.mtx,2000,2000,23556,656030,488452,1.343080,0.277210,0.718246
/matrix/0121_impcol_b.mtx,59,59,312,1702,906,1.878587,0.003799,0.003342
/matrix/1465_fe_4elt2.mtx,11143,11143,65636,395450,175085,2.258617,0.793655,1.010521
/matrix/1901_EX6(0).mtx,6545,6545,295680,13376160,4787636,2.793897,3.408760,3.829323
/matrix/2129_nd2010.mtx,133769,133769,625946,3850110,1897786,2.028738,7.673676,21.811811
/matrix/2558_ship_001.mtx,34920,34920,4644230,724065786,29130860,24.855627,53.282207,43.771746
/matrix/0735_rdb1250.mtx,1250,1250,7300,42816,20420,2.096768,0.088314,0.091217
/matrix/0860_adder_dcop_09.mtx,1813,1813,11239,1848454,1790834,1.032175,0.135540,0.296966
/matrix/1587_cti.mtx,16840,16840,96464,556806,209249,2.660973,1.168186,1.408070
/matrix/1713_ccc.mtx,49152,49152,147456,442368,344064,1.285714,1.875004,1.769539
/matrix/1125_add32.mtx,4960,4960,23884,182304,70620,2.581478,0.292255,0.318554
/matrix/2094_g7jac140sc.mtx,41490,41490,565956,16084907,3057070,5.261544,6.635128,11.724361
/matrix/0145_west0132.mtx,132,132,414,1366,1198,1.140234,0.005245,0.005571
/matrix/1306_freeFlyingRobot_10.mtx,5218,5218,40080,1453572,882477,1.647150,0.478588,0.474720
/matrix/0610_dwt_607.mtx,607,607,5131,46783,15627,2.993729,0.061039,0.061923
/matrix/1784_skirt(0).mtx,12598,12598,196520,3567118,631035,5.652805,2.297054,2.396851
/matrix/2803_audikw_1.mtx,943695,943695,77651847,8089734897,779966567,10.371900,892.254780,796.050540
/matrix/1506_xingo3012.mtx,20944,20944,74386,406848,135240,3.008341,0.931179,1.250685
/matrix/2669_test1.mtx,392908,392908,12968200,468508270,84672280,5.533195,149.908100,388.915401
/matrix/0394_gre_512.mtx,512,512,2192,9626,4789,2.010023,0.027042,0.026260
/matrix/0452_ck400.mtx,400,400,2860,23957,5016,4.776116,0.034260,0.031219
/matrix/1475_powersim.mtx,15838,15838,67562,412776,104241,3.959824,0.833607,0.910250
/matrix/0285_oscil_dcop_38.mtx,430,430,1544,6450,3838,1.680563,0.019314,0.025112
/matrix/1800_g7jac060.mtx,17730,17730,203316,3827140,935405,4.091426,2.394405,4.075722
/matrix/2241_crplat2.mtx,18010,18010,960946,52290238,2252356,23.215796,11.065861,8.813890
/matrix/1801_vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,1331444,593535,2.243244,2.453014,12.361567
/matrix/0635_plat362.mtx,362,362,5786,96508,17190,5.614194,0.067600,0.060171
/matrix/1385_mbeacxc.mtx,496,496,49920,5988684,205661,29.119201,0.573185,0.477673
/matrix/0437_fs_680_1.mtx,680,680,2646,14539,4204,3.458373,0.032879,0.035059
/matrix/2015_onera_dual.mtx,85567,85567,419201,2061659,1042273,1.978041,5.123791,7.636048
/matrix/0880_adder_dcop_62.mtx,1813,1813,11246,1848518,1790838,1.032208,0.135620,0.297132
/matrix/0326_oscil_dcop_32.mtx,430,430,1544,6450,3838,1.680563,0.019314,0.025112
/matrix/2042_OPF_10000.mtx,43887,43887,467711,6561499,1353298,4.848525,5.519947,6.102618
/matrix/2230_ne2010.mtx,193352,193352,913854,5519666,2683774,2.056681,11.195812,32.504442
/matrix/0523_can_445.mtx,445,445,3809,33307,11193,2.975699,0.045292,0.043489
/matrix/1451_c-35.mtx,6537,6537,62891,2123163,956985,2.218596,0.744671,0.844550
/matrix/1870_a5esindl.mtx,60008,60008,255004,175890032,121380176,1.449084,3.147205,3.621704
/matrix/1900_EX5(0).mtx,6545,6545,295680,13376160,4800362,2.786490,3.408760,3.820564
/matrix/2398_appu.mtx,14000,14000,1853104,263931154,133137482,1.982396,21.260502,53.039288
/matrix/0379_west0479.mtx,479,479,1910,7587,6678,1.136119,0.023689,0.026609
/matrix/0806_laser.mtx,3002,3002,9000,28992,15358,1.887746,0.114452,0.108200
/matrix/2582_para-8.mtx,155924,155924,5416358,265536544,72000704,3.687971,62.580105,84.914968
/matrix/2515_parabolic_fem.mtx,525825,525825,3674625,25691647,9652056,2.661780,44.058613,60.663892
/matrix/2307_amazon0302.mtx,262111,262111,1234877,6021131,2634033,2.285898,15.131924,48.175237
/matrix/0816_G16.mtx,800,800,9344,216266,143576,1.506282,0.109989,0.196396
/matrix/0168_lnsp_131.mtx,131,131,536,3142,1771,1.774139,0.006638,0.006618
/matrix/2214_ch7-8-b5.mtx,141120,141120,846720,5080320,3822907,1.328915,10.228275,14.040329
/matrix/2238_soc-Slashdot0902.mtx,82168,82168,948464,117126458,45842007,2.555003,11.167759,39.111641
/matrix/0440_tumorAntiAngiogenesis_2.mtx,305,305,2699,114145,90793,1.257200,0.032055,0.031367
/matrix/1578_ex26.mtx,2163,2163,94033,5190407,365254,14.210404,1.084377,0.914857
/matrix/1760_epb2.mtx,25228,25228,175027,1198838,443232,2.704764,2.099266,2.108840
/matrix/0646_fpga_dcop_29.mtx,1220,1220,5892,46772,28550,1.638249,0.072086,0.088577
/matrix/0537_1138_bus.mtx,1138,1138,4054,18138,8158,2.223339,0.050739,0.072035
/matrix/2037_tandem_dual.mtx,94069,94069,460493,2263701,1115423,2.029455,5.628773,8.101651
/matrix/0862_adder_dcop_11.mtx,1813,1813,11243,1848492,1790836,1.032195,0.135586,0.297107
/matrix/0275_dwt_245.mtx,245,245,1461,10363,4315,2.401622,0.017658,0.017735
/matrix/1285_jan99jac020.mtx,6774,6774,38692,308925,142887,2.162023,0.468639,0.780727
/matrix/0481_str_400.mtx,363,363,3157,28835,15154,1.902798,0.037518,0.043694
/matrix/1993_nemeth03.mtx,9506,9506,394808,16820280,784063,21.452715,4.554485,3.589451
/matrix/1550_bcsstk13.mtx,2003,2003,83883,4554541,376810,12.087102,0.967609,0.831546
/matrix/2017_cit-HepPh.mtx,34546,34546,421578,6550654,2197858,2.980472,4.956364,23.030489
/matrix/0192_bcsstk22.mtx,138,138,696,3980,1552,2.564433,0.008495,0.008846
/matrix/0997_c-18.mtx,2169,2169,15145,264233,71407,3.700380,0.181599,0.210412
/matrix/0298_oscil_dcop_22.mtx,430,430,1544,6450,3838,1.680563,0.019314,0.025112
/matrix/1790_lowThrust_5.mtx,16262,16262,198369,82386863,33654567,2.448014,2.332191,2.425397
/matrix/2405_conf6_0-8x8-80.mtx,49152,49152,1916928,74760192,11516055,6.491823,22.125004,19.144539
/matrix/2651_crankseg_1.mtx,52804,52804,10614210,2548688036,95271668,26.751794,121.671429,102.943670
/matrix/1017_rbsb480.mtx,480,480,17088,609956,178905,3.409385,0.197392,0.187965
/matrix/1839_mark3jac080sc.mtx,36609,36609,227955,1563802,780446,2.003729,2.748394,4.676597
/matrix/0829_can_838.mtx,838,838,10010,152026,51156,2.971812,0.117756,0.120146
/matrix/0696_dwt_503.mtx,503,503,6027,84723,18427,4.597764,0.070896,0.069804
/matrix/2249_or2010.mtx,196621,196621,979512,7155436,3198807,2.236908,11.959679,43.650906
/matrix/1944_usroads.mtx,129164,129164,330870,926960,573256,1.617009,4.279232,11.643648
/matrix/0528_tumorAntiAngiogenesis_3.mtx,410,410,3952,205032,165070,1.242091,0.046795,0.045135
/matrix/0633_rdb968.mtx,968,968,5632,32928,14971,2.199452,0.068150,0.070103
/matrix/0289_oscil_dcop_21.mtx,430,430,1544,6450,3838,1.680563,0.019314,0.025112
/matrix/1865_rajat26.mtx,51032,51032,249302,27217479,16297824,1.670007,3.047710,3.877226
/matrix/1236_cell1.mtx,7055,7055,34855,172693,87707,1.968976,0.425800,0.416903
/matrix/1907_dixmaanl.mtx,60000,60000,299998,1499982,659918,2.272982,3.662090,3.590467
/matrix/0205_grid1_dual.mtx,224,224,840,3196,1796,1.779510,0.010471,0.012772
/matrix/1234_c-26.mtx,4307,4307,34537,953013,393115,2.424260,0.411678,0.458222
/matrix/1606_piston.mtx,2025,2025,100015,5810239,155320,37.408183,1.152309,0.898929
/matrix/0921_adder_dcop_49.mtx,1813,1813,11246,1848518,1790838,1.032208,0.135620,0.297132
/matrix/0934_G52.mtx,1000,1000,11832,293758,202742,1.448925,0.139225,0.275959
/matrix/0413_dwt_310.mtx,310,310,2448,20004,5856,3.415984,0.029202,0.024300
/matrix/1904_finance256.mtx,37376,37376,298496,3856896,1506384,2.560367,3.558598,4.146614
/matrix/1827_bcsstk28.mtx,4410,4410,219024,11291272,493781,22.866963,2.523357,2.047691
/matrix/0133_west0156.mtx,156,156,371,878,834,1.052758,0.004845,0.006061
/matrix/1376_rajat13.mtx,7598,7598,48922,36642944,24507960,1.495145,0.588856,0.612539
/matrix/0439_mcca.mtx,180,180,2659,68605,8415,8.152704,0.031120,0.025706
/matrix/1740_lock3491.mtx,3491,3491,160444,7959734,320599,24.827694,1.849457,1.493462
/matrix/0701_delaunay_n10.mtx,1024,1024,6112,38284,15359,2.492610,0.073856,0.093674
/matrix/0678_fpga_dcop_13.mtx,1220,1220,5892,46772,28550,1.638249,0.072086,0.088577
/matrix/1041_wang1.mtx,2903,2903,19093,126641,60071,2.108189,0.229580,0.211682
/matrix/2092_Goodwin_040.mtx,17922,17922,561677,22030494,1670182,13.190475,6.496254,5.469270
/matrix/2161_cyl6.mtx,13681,13681,714241,38130481,1559232,24.454655,8.226032,6.555879
/matrix/0596_bp_1600.mtx,822,822,4841,26735,23625,1.131640,0.058540,0.109101
/matrix/1324_freeFlyingRobot_15.mtx,6038,6038,43378,1819974,1156985,1.573032,0.519459,0.520258
/matrix/0935_G54.mtx,1000,1000,11832,293434,200716,1.461936,0.139225,0.272861
/matrix/1645_ex31.mtx,3909,3909,115357,4481097,440687,10.168435,1.335072,1.135415
/matrix/1940_inlet.mtx,11730,11730,328323,9651407,766014,12.599518,3.802109,3.175441
/matrix/2621_shipsec1.mtx,140874,140874,7813404,450639288,29415713,15.319679,89.954708,75.910400
/matrix/1157_as-735.mtx,7716,7716,26467,4166041,2018663,2.063763,0.332329,1.093657
/matrix/2154_md2010.mtx,145247,145247,700378,4988820,2223640,2.243538,8.569267,30.152483
/matrix/1373_ex24.mtx,2283,2283,48737,1202437,170364,7.058046,0.566463,0.477666
/matrix/0797_EX1(0).mtx,560,560,8736,137664,63584,2.165073,0.102116,0.111172
/matrix/0730_bcsstm07.mtx,420,420,7252,140656,22972,6.122932,0.084599,0.071594
/matrix/0098_d_dyn.mtx,87,87,238,656,608,1.078947,0.003059,0.003408
/matrix/0422_dwt_307.mtx,307,307,2523,21101,6739,3.131177,0.030048,0.028148
/matrix/2607_TSOPF_RS_b2052_c1.mtx,25626,25626,6761100,53335853,20476630,2.604718,77.472408,60.059635
