index,mtx,m,n,nnz,right-n,pixel_gflops
2020,0776_GD06_Java.mtx,1538,1538,8032,8,9.886
2021,0369_tumorAntiAngiogenesis_1.mtx,205,205,1783,8,1.585
2022,1556_kineticBatchReactor_9.mtx,8115,8115,86183,8,57.455
2023,1261_t2dal_bci.mtx,4257,4257,37465,8,46.111
2024,1256_162bit.mtx,3606,3597,37118,8,32.994
2025,2586_roadNet-CA.mtx,1971281,1971281,5533214,8,73.166
2026,0346_oscil_trans_01.mtx,430,430,1614,8,2.348
2027,1672_aug3dcqp.mtx,35543,35543,128115,8,89.123
2028,2375_venkat50.mtx,62424,62424,1717792,8,319.589
2029,2388_n4c6-b8.mtx,198895,163215,1790055,8,192.221
2030,0575_bp_1000.mtx,822,822,4661,8,4.972
2031,1240_ch7-8-b2.mtx,11760,1176,35280,8,56.448
2032,0907_adder_dcop_02.mtx,1813,1813,11246,8,8.568
2033,1172_bayer05.mtx,3268,3268,27836,8,29.692
2034,1036_mk10-b3.mtx,4725,3150,18900,8,27.491
2035,1732_lhr07c.mtx,7337,7337,156508,8,125.206
2036,1219_cavity05.mtx,1182,1182,32747,8,32.747
2037,0856_rajat02.mtx,1960,1960,11187,8,11.187
2038,2654_hood.mtx,220542,220542,10768436,8,340.504
2039,0825_lp_sctap3.mtx,1480,3340,9734,8,11.980
2040,2624_rail2586.mtx,2586,923269,8011362,8,66.210
2041,2595_Ga10As10H30.mtx,113081,113081,6115633,8,218.904
2042,0527_lshp_577.mtx,577,577,3889,8,5.185
2043,0525_lp_standmps.mtx,467,1274,3878,8,3.650
2044,0191_lp_recipe.mtx,91,204,687,8,0.785
2045,1170_lp_truss.mtx,1000,8806,27836,8,26.199
2046,0353_lpi_qual.mtx,323,464,1646,8,2.195
2047,0750_dwt_918.mtx,918,918,7384,8,9.088
2048,0827_S80PI_n1.mtx,4028,4028,9927,8,14.439
2049,2369_ns3Da.mtx,20414,20414,1679599,8,42.387
2050,0196_lpi_klein1.mtx,54,108,750,8,1.000
2051,1720_pds10.mtx,16558,16558,149658,8,95.781
2052,2143_Zd_Jac2_db.mtx,22835,22835,676439,8,204.208
2053,1495_ex18.mtx,5773,5773,71805,8,88.375
2054,0048_Stranke94.mtx,10,10,90,8,0.240
2055,2771_RM07R.mtx,381689,381689,37464962,8,353.235
2056,2712_Freescale1.mtx,3428755,3428755,18920347,8,135.995
2057,1435_meg1.mtx,2904,2904,58142,8,44.299
2058,0045_LF10.mtx,18,18,82,8,0.219
2059,1346_Franz6.mtx,7576,3016,45456,8,60.608
2060,0881_adder_dcop_20.mtx,1813,1813,11246,8,8.568
2061,0094_GD96_d.mtx,180,180,229,8,0.333
2062,0276_bcsstm11.mtx,1473,1473,1473,8,3.928
2063,0218_cat_ears_4_1.mtx,377,313,938,8,1.364
2064,0483_cz308.mtx,308,308,3182,8,3.394
2065,1569_model5.mtx,1888,11802,89925,8,55.338
2066,0850_adder_dcop_04.mtx,1813,1813,11107,8,8.886
2067,1756_bratu3d.mtx,27792,27792,173796,8,120.902
2068,2286_denormal.mtx,89400,89400,1156224,8,272.053
2069,0617_lshp_778.mtx,778,778,5272,8,7.029
2070,1323_freeFlyingRobot_14.mtx,5958,5958,43298,8,38.487
2071,0490_bibd_81_2.mtx,3240,3240,3240,8,8.640
2072,2146_bibd_17_8.mtx,136,24310,680680,8,187.774
2073,0915_adder_dcop_40.mtx,1813,1813,11246,8,8.568
2074,0024_farm.mtx,7,17,41,8,0.094
2075,1294_G30.mtx,2000,2000,39980,8,39.980
2076,2183_trans4.mtx,116835,116835,766396,8,120.219
2077,0428_S20PI_n1.mtx,1028,1028,2547,8,4.528
2078,1445_air02.mtx,50,6774,61555,8,41.037
2079,0184_GD01_a.mtx,311,311,645,8,0.860
2080,2524_barrier2-4.mtx,113076,113076,3805068,8,117.987
2081,1413_p2p-Gnutella25.mtx,22687,22687,54705,8,25.744
2082,1522_c-38.mtx,8127,8127,77689,8,56.501
2083,2615_web-BerkStan.mtx,685230,685230,7600595,8,205.421
2084,0967_lp_pilotnov.mtx,975,2446,13331,8,11.850
2085,0546_b2_ss.mtx,1089,1089,4228,8,5.637
2086,1089_bcsstm13.mtx,2003,2003,21943,8,23.406
2087,2671_BenElechi1.mtx,245874,245874,13150496,8,460.411
2088,2461_power9.mtx,155376,155376,2512300,8,269.777
2089,2170_n4c6-b6.mtx,104115,51813,728805,8,201.050
2090,1394_cq5.mtx,5048,11748,51571,8,41.257
2091,1843_lhr10c.mtx,10672,10672,232633,8,169.188
2092,2178_copter2(0).mtx,55476,55476,759952,8,126.659
2093,2306_al2010.mtx,252266,252266,1230482,8,30.476
2094,0590_lp_agg2.mtx,516,758,4740,8,5.056
2095,0426_can_292.mtx,292,292,2540,8,3.126
2096,0903_adder_dcop_27.mtx,1813,1813,11246,8,8.568
2097,1735_g7jac050sc.mtx,14760,14760,157990,8,81.543
2098,1382_c-25.mtx,3797,3797,49635,8,39.708
2099,1156_barth.mtx,6691,6691,26439,8,24.884
2100,1284_seymourl.mtx,4944,6316,38493,8,43.992
2101,1796_flower_7_4.mtx,27693,67593,202218,8,57.777
2102,1711_shermanACb.mtx,18510,18510,145149,8,54.009
2103,0281_GL7d11.mtx,1019,60,1513,8,2.690
2104,2232_pds-80.mtx,129181,434580,927826,8,35.095
2105,1603_rajat27.mtx,20640,20640,99777,8,44.345
2106,0864_adder_dcop_13.mtx,1813,1813,11245,8,8.996
2107,2768_PFlow_742.mtx,742793,742793,37138461,8,301.785
2108,0760_D_10.mtx,460,816,7614,8,9.371
2109,1666_aft01.mtx,8205,8205,125567,8,133.938
2110,0194_rotor1.mtx,100,100,708,8,0.809
2111,0113_GD95_c.mtx,62,62,287,8,0.459
2112,1205_n2c6-b7.mtx,3990,5715,31920,8,39.286
2113,1611_Kemelmacher.mtx,28452,9693,100875,8,94.941
2114,0670_fpga_dcop_38.mtx,1220,1220,5892,8,5.892
2115,2495_3dtube.mtx,45330,45330,3213618,8,364.666
2116,0077_karate.mtx,34,34,156,8,0.312
2117,2288_viscorocks.mtx,37762,37762,1162244,8,338.107
2118,0315_oscil_dcop_37.mtx,430,430,1544,8,2.246
2119,1960_cvxbqp1.mtx,50000,50000,349968,8,124.433
2120,0038_Ragusa18.mtx,23,23,64,8,0.146
2121,2567_ecology1.mtx,1000000,1000000,4996000,8,191.693
2122,2018_ch7-9-b3.mtx,105840,17640,423360,8,178.257
2123,0280_mycielskian7.mtx,95,95,1510,8,1.858
2124,0249_ash608.mtx,608,188,1216,8,2.779
2125,1076_lpi_ceria3d.mtx,3576,4400,21178,8,14.733
2126,1212_Goodwin_010.mtx,1182,1182,32282,8,27.185
2127,0141_ch5-5-b1.mtx,200,25,400,8,0.914
2128,2269_nemsemm1.mtx,3945,75352,1053986,8,196.090
2129,0229_lp_vtp_base.mtx,198,346,1051,8,1.121
2130,2258_pds-90.mtx,142823,475448,1014136,8,30.615
2131,0809_jagmesh9.mtx,1349,1349,9101,8,12.135
2132,0081_bcspwr02.mtx,49,49,167,8,0.334
2133,0314_oscil_dcop_56.mtx,430,430,1544,8,2.246
2134,1767_t60k.mtx,60005,60005,178880,8,106.003
2135,0389_GL6_D_10.mtx,163,341,2053,8,2.527
2136,0963_USpowerGrid.mtx,4941,4941,13188,8,17.584
2137,0005_GL7d10.mtx,1,60,8,8,0.016
2138,1886_chipcool0.mtx,20082,20082,281150,8,71.403
2139,2074_apache1.mtx,80800,80800,542184,8,184.573
2140,1910_waveguide3D.mtx,21036,21036,303468,8,39.476
2141,2652_bmwcra_1.mtx,148770,148770,10644002,8,305.204
2142,2497_Goodwin_095.mtx,100037,100037,3226066,8,260.692
2143,2719_msdoor.mtx,415863,415863,20240935,8,331.479
2144,2655_ohne2.mtx,181343,181343,11063545,8,200.927
2145,0224_gre_185.mtx,185,185,1005,8,1.462
2146,2675_rgg_n_2_20_s0.mtx,1048576,1048576,13783240,8,49.894
2147,0734_rdb1250l.mtx,1250,1250,7300,8,11.680
2148,2409_conf5_4-8x8-05.mtx,49152,49152,1916928,8,403.564
2149,0399_lp_nug06.mtx,372,486,2232,8,2.976
2150,0333_oscil_dcop_55.mtx,430,430,1544,8,2.246
2151,2061_t3dl_a.mtx,20360,20360,509866,8,185.406
2152,2734_human_gene1.mtx,22283,22283,24669643,8,144.056
2153,2033_2D_27628_bjtcai.mtx,27628,27628,442898,8,214.738
2154,0012_lpi_galenet.mtx,8,14,22,8,0.070
2155,2120_vsp_bump2_e18_aa01_model1_crew1.mtx,56438,56438,601602,8,52.313
2156,0376_mesh3e1.mtx,289,289,1889,8,2.748
2157,1890_fome13.mtx,48568,97840,285056,8,24.521
2158,1687_cavity16.mtx,4562,4562,138187,8,116.368
2159,0034_n3c4-b2.mtx,20,15,60,8,0.192
2160,1541_kineticBatchReactor_6.mtx,7773,7773,82500,8,47.143
2161,1853_ch7-8-b3.mtx,58800,11760,235200,8,144.738
2162,0981_mycielskian9.mtx,383,383,14542,8,12.926
2163,0836_SciMet.mtx,3084,3084,10413,8,13.884
2164,0958_freeFlyingRobot_3.mtx,1718,1718,12922,8,11.486
2165,0600_S40PI_n1.mtx,2028,2028,5007,8,8.011
2166,2404_Zd_Jac3.mtx,22835,22835,1916152,8,281.270
2167,2169_id2010.mtx,149842,149842,728264,8,37.228
2168,2599_delaunay_n20.mtx,1048576,1048576,6291372,8,100.864
2169,1053_G47.mtx,1000,1000,19980,8,26.640
2170,0650_fpga_dcop_51.mtx,1220,1220,5892,8,6.285
2171,0821_jagmesh4.mtx,1440,1440,9504,8,11.697
2172,0711_lp_fffff800.mtx,524,1028,6401,8,5.690
2173,1782_vsp_befref_fxm_2_4_air02.mtx,14109,14109,196448,8,64.146
2174,1388_beacxc.mtx,497,506,50409,8,33.606
2175,2465_cop20k_A.mtx,121192,121192,2624331,8,110.498
2176,1722_model10.mtx,4400,16819,150372,8,65.026
2177,0999_lshp2233.mtx,2233,2233,15337,8,20.449
2178,2636_atmosmodd.mtx,1270432,1270432,8814880,8,180.818
2179,2340_raefsky3.mtx,21200,21200,1488768,8,541.370
2180,2820_Cube_Coup_dt6.mtx,2164760,2164760,127206144,8,418.012
2181,1200_c-27.mtx,4563,4563,31375,8,26.421
2182,1412_ex7.mtx,1633,1633,54543,8,48.483
2183,2744_cage14.mtx,1505785,1505785,27130349,8,185.427
2184,2681_kkt_power.mtx,2063494,2063494,14612663,8,41.491
2185,1754_SiH4.mtx,5041,5041,171903,8,125.020
2186,1005_nos3.mtx,960,960,15844,8,19.500
2187,2643_m_t1.mtx,97578,97578,9753570,8,452.339
2188,0959_rajat12.mtx,1879,1879,12926,8,10.341
2189,0264_impcol_d.mtx,425,425,1339,8,2.380
2190,2667_halfb.mtx,224617,224617,12387821,8,415.524
2191,1838_onetone2.mtx,36057,36057,227628,8,113.814
2192,1226_gemat11.mtx,4929,4929,33185,8,44.247
2193,1393_n3c6-b7.mtx,6435,6435,51480,8,63.360
2194,0058_n4c5-b11.mtx,10,120,120,8,0.137
2195,1602_ex9.mtx,3363,3363,99471,8,88.419
2196,2429_com-DBLP.mtx,317080,317080,2099732,8,35.816
2197,2662_tp-6.mtx,142752,1014301,11537419,8,106.336
2198,1368_PGPgiantcompo.mtx,10680,10680,48632,8,25.937
2199,2326_va2010.mtx,285762,285762,1402128,8,29.912
2200,2268_case39.mtx,40216,40216,1042160,8,320.665
2201,0595_plsk1919.mtx,1919,1919,4831,8,7.730
2202,0705_GL6_D_8.mtx,544,637,6153,8,8.204
2203,2179_Andrews.mtx,60000,60000,760154,8,24.276
2204,0573_rdb800l.mtx,800,800,4640,8,6.749
2205,1456_fd18.mtx,16428,16428,63406,8,84.541
2206,0703_lowThrust_1.mtx,584,584,6133,8,6.542
2207,1428_whitaker3_dual.mtx,19190,19190,57162,8,65.328
2208,0918_adder_dcop_43.mtx,1813,1813,11246,8,8.568
2209,1044_coater1.mtx,1348,1348,19457,8,19.457
2210,1258_reorientation_7.mtx,3057,3057,37150,8,33.022
2211,1462_c-34.mtx,6611,6611,64333,8,42.889
2212,2111_bcsstk33.mtx,8738,8738,591904,8,255.958
2213,0584_hor_131.mtx,434,434,4710,8,6.280
2214,2742_FullChip.mtx,2987012,2987012,26621990,8,117.020
2215,0188_ash331.mtx,331,104,662,8,1.513
2216,0311_oscil_dcop_36.mtx,430,430,1544,8,2.246
2217,0018_n3c4-b4.mtx,6,15,30,8,0.080
2218,2590_Ga3As3H12.mtx,61349,61349,5970947,8,252.072
2219,2522_barrier2-1.mtx,113076,113076,3805068,8,107.945
2220,1738_bcsstk24.mtx,3562,3562,159910,8,121.836
2221,1775_Ill_Stokes.mtx,20896,20896,191368,8,33.281
2222,2464_net125.mtx,36720,36720,2577200,8,197.298
2223,1489_air06.mtx,825,8627,70806,8,62.939
2224,2079_soc-sign-Slashdot090221.mtx,82144,82144,549202,8,29.001
2225,0410_lund_b.mtx,147,147,2441,8,3.551
2226,2763_packing-500x100x100-b050.mtx,2145852,2145852,34976486,8,240.388
2227,2801_bone010.mtx,986703,986703,71666325,8,369.176
2228,0688_fpga_dcop_23.mtx,1220,1220,5892,8,6.285
2229,1111_G35.mtx,2000,2000,23556,8,20.939
2230,0913_adder_dcop_14.mtx,1813,1813,11246,8,8.568
2231,2525_barrier2-3.mtx,113076,113076,3805068,8,106.435
2232,2356_mi2010.mtx,329885,329885,1578090,8,36.593
2233,0235_fs_183_3.mtx,183,183,1069,8,1.222
2234,1609_Franz8.mtx,16728,7176,100368,8,145.990
2235,2713_circuit5M_dc.mtx,3523317,3523317,19194193,8,150.322
2236,1564_n4c6-b13.mtx,6300,25605,88200,8,74.274
2237,0636_spaceStation_2.mtx,329,329,5817,8,7.159
2238,2380_crashbasis.mtx,160000,160000,1750416,8,259.321
2239,1877_rlfddd.mtx,4050,61521,264627,8,132.314
2240,1070_p2p-Gnutella08.mtx,6301,6301,20777,8,19.555
2241,2381_majorbasis.mtx,160000,160000,1750416,8,259.321
2242,1078_bayer09.mtx,3083,3083,21216,8,24.247
2243,0283_lp_scorpion.mtx,388,466,1534,8,2.231
2244,1269_reorientation_8.mtx,3108,3108,37894,8,33.684
2245,1866_bcsstk25.mtx,15439,15439,252241,8,161.434
2246,2372_gas_sensor.mtx,66917,66917,1703365,8,218.031
2247,2705_af_shell5.mtx,504855,504855,17588875,8,380.300
2248,0945_delaunay_n11.mtx,2048,2048,12254,8,16.339
2249,1137_ex25.mtx,848,848,24612,8,24.612
2250,1461_rosen10.mtx,2056,6152,64192,8,41.083
2251,0239_rdb200.mtx,200,200,1120,8,1.792
2252,0890_adder_dcop_54.mtx,1813,1813,11246,8,8.568
2253,1397_ca-HepTh.mtx,9877,9877,51971,8,25.198
2254,0602_Roget.mtx,1022,1022,5075,8,7.382
2255,1941_Franz11.mtx,47104,30144,329728,8,277.666
2256,0567_lp_tuff.mtx,333,628,4561,8,4.054
2257,0684_fpga_dcop_20.mtx,1220,1220,5892,8,6.285
2258,1581_bayer10.mtx,13436,13436,94926,8,89.342
2259,0554_fs_541_1.mtx,541,541,4285,8,6.233
2260,0405_ch7-8-b1.mtx,1176,56,2352,8,4.704
2261,0383_olm500.mtx,500,500,1996,8,3.992
2262,0129_lp_sc105.mtx,105,163,340,8,0.604
2263,2700_af_shell7.mtx,504855,504855,17588875,8,399.747
2264,2729_12month1.mtx,12471,872622,22624727,8,45.008
2265,2499_nd3k.mtx,9000,9000,3279690,8,481.422
2266,0839_dwg961b.mtx,961,961,10591,8,13.035
2267,1774_scsd8-2r.mtx,8650,60550,190210,8,121.734
2268,1548_rajat08.mtx,19362,19362,83443,8,66.754
2269,1248_scagr7-2b.mtx,9743,13847,35885,8,44.166
2270,1759_c-45.mtx,13206,13206,174452,8,82.095
2271,2174_olesnik0.mtx,88263,88263,744216,8,160.912
2272,2144_cbuckle.mtx,13681,13681,676515,8,300.673
2273,1995_nemeth05.mtx,9506,9506,394808,8,263.205
2274,0593_bp_1400.mtx,822,822,4790,8,5.109
2275,1976_bcircuit.mtx,68902,68902,375558,8,109.253
2276,1436_scrs8-2r.mtx,14364,27691,58439,8,66.787
2277,1032_Chebyshev2.mtx,2053,2053,18447,8,16.397
2278,2613_pkustk12.mtx,94653,94653,7512317,8,319.673
2279,1478_nemspmm2.mtx,2301,8734,68225,8,43.664
2280,0736_iiasa.mtx,669,3639,7317,8,11.707
2281,0746_scrs8-2c.mtx,1820,3499,7367,8,9.067
2282,2552_TSOPF_RS_b300_c3.mtx,42138,42138,4413449,8,840.657
2283,1848_lhr11c.mtx,10964,10964,233741,8,162.602
2284,1030_Maragal_3.mtx,1690,860,18391,8,14.713
2285,1202_p2p-Gnutella06.mtx,8717,8717,31525,8,24.019
2286,2142_Zd_Jac6_db.mtx,22835,22835,663643,8,193.060
2287,1592_Franz10.mtx,19588,4164,97508,8,120.010
2288,1693_cavity20.mtx,4562,4562,138187,8,116.368
2289,2059_ncvxqp3.mtx,75000,75000,499964,8,129.023
2290,0654_fpga_dcop_45.mtx,1220,1220,5892,8,6.285
2291,1342_qpband.mtx,20000,20000,45000,8,72.000
2292,0022_mycielskian4.mtx,11,11,40,8,0.107
2293,0155_GD00_a.mtx,352,352,458,8,0.666
2294,1593_comsol.mtx,1500,1500,97645,8,86.796
2295,1576_Maragal_5.mtx,4654,3320,93091,8,49.649
2296,0766_bcsstk07.mtx,420,420,7860,8,8.983
2297,1455_lp_pds_06.mtx,9881,29351,63220,8,28.098
2298,0171_cat_ears_3_1.mtx,204,181,542,8,0.788
2299,0723_jagmesh2.mtx,1009,1009,6865,8,9.153
2300,0580_cdde4.mtx,961,961,4681,8,8.322
2301,1942_shyy161.mtx,76480,76480,329762,8,202.930
2302,0549_t2dal_e.mtx,4257,4257,4257,8,11.352
2303,2209_g7jac200sc.mtx,59310,59310,837936,8,107.256
2304,0472_n2c6-b9.mtx,306,1470,3060,8,3.766
2305,1514_cavity10.mtx,2597,2597,76367,8,76.367
2306,1982_viscoplastic2.mtx,32769,32769,381326,8,124.515
2307,0624_n4c5-b3.mtx,1350,455,5400,8,9.600
2308,0078_Trefethen_20.mtx,20,20,158,8,0.316
2309,0555_lp_scsd6.mtx,147,1350,4316,8,3.836
2310,0905_adder_dcop_23.mtx,1813,1813,11246,8,8.568
2311,2235_HFE18_96_in.mtx,2372,4096,933343,8,324.641
2312,2384_Lin.mtx,256000,256000,1766400,8,328.633
2313,1727_192bit.mtx,13691,13682,154303,8,45.719
2314,0030_cage4.mtx,9,9,49,8,0.131
2315,2135_tomographic1.mtx,73159,59498,647495,8,76.740
2316,2626_degme.mtx,185501,659415,8127528,8,149.129
2317,2452_Delor295K.mtx,295734,1823928,2401323,8,143.900
2318,0987_blckhole.mtx,2132,2132,14872,8,19.829
2319,1056_olm5000.mtx,5000,5000,19996,8,39.992
2320,1808_coater2.mtx,9540,9540,207308,8,132.677
2321,1408_ncvxqp9.mtx,16554,16554,54040,8,61.760
2322,0221_cis-n4c6-b15.mtx,60,920,960,8,1.097
2323,2367_qa8fm.mtx,66127,66127,1660579,8,268.376
2324,2257_dawson5.mtx,51537,51537,1010777,8,234.383
2325,0310_oscil_dcop_09.mtx,430,430,1544,8,2.246
2326,1534_relat7b.mtx,21924,1045,81355,8,61.985
2327,1651_conf6_0-4x4-30.mtx,3072,3072,119808,8,147.456
2328,2336_NotreDame_actors.mtx,392400,127823,1470404,8,38.317
2329,0796_EX2(0).mtx,560,560,8736,8,11.648
2330,0296_oscil_dcop_16.mtx,430,430,1544,8,2.246
2331,0912_adder_dcop_37.mtx,1813,1813,11246,8,8.568
2332,2328_nc2010.mtx,288987,288987,1416620,8,40.620
2333,1407_ex36.mtx,3079,3079,53843,8,57.433
2334,0808_goddardRocketProblem_2.mtx,867,867,9058,8,9.058
2335,1138_deter6.mtx,4255,12113,24771,8,20.860
2336,1809_lowThrust_6.mtx,16928,16928,207349,8,94.788
2337,1568_big_dual.mtx,30269,30269,89858,8,55.297
2338,0564_NotreDame_yeast.mtx,2114,2114,4480,8,5.973
2339,2530_barrier2-10.mtx,115625,115625,3897557,8,109.214
2340,1427_MISKnowledgeMap.mtx,2427,2427,57022,8,43.445
2341,0151_ash219.mtx,219,85,438,8,0.876
2342,1008_California.mtx,9664,9664,16150,8,15.200
2343,0480_dwt_492.mtx,492,492,3156,8,3.884
2344,0448_lns_511.mtx,511,511,2796,8,3.728
2345,1501_air04.mtx,823,8904,72965,8,58.372
2346,0317_oscil_dcop_03.mtx,430,430,1544,8,2.246
2347,0335_oscil_dcop_54.mtx,430,430,1544,8,2.246
2348,1561_cs4.mtx,22499,22499,87716,8,28.069
2349,2073_psmigr_2.mtx,3140,3140,540022,8,141.645
2350,1855_struct4.mtx,4350,4350,237798,8,165.425
2351,0244_dwt_162.mtx,162,162,1182,8,1.576
2352,0677_fpga_dcop_25.mtx,1220,1220,5892,8,6.285
2353,1491_L-9.mtx,17983,17983,71192,8,87.621
2354,2343_mosfet2.mtx,46994,46994,1499460,8,97.924
2355,2564_kron_g500-logn16.mtx,65536,65536,4912469,8,28.728
2356,2650_mip1.mtx,66463,66463,10352819,8,659.941
2357,0123_dolphins.mtx,62,62,318,8,0.565
2358,1369_xingo_afonso_itaipu.mtx,13250,13250,48735,8,59.982
2359,0830_dw1024.mtx,2048,2048,10114,8,16.182
2360,2156_c-72.mtx,84064,84064,707558,8,121.730
2361,0116_west0067.mtx,67,67,294,8,0.470
2362,2714_eu-2005.mtx,862664,862664,19235140,8,191.394
2363,1114_G41.mtx,2000,2000,23570,8,19.848
2364,1246_deter2.mtx,6095,17313,35731,8,22.868
2365,2330_thermomech_dM.mtx,204316,204316,1423116,8,44.823
2366,1665_vsp_c-30_data_data.mtx,11023,11023,124368,8,64.190
2367,0982_adder_trans_01.mtx,1814,1814,14579,8,12.959
2368,0295_oscil_dcop_12.mtx,430,430,1544,8,2.246
2369,2289_EternityII_Etilde.mtx,10054,204304,1170516,8,112.145
2370,0811_G19.mtx,800,800,9322,8,9.322
2371,0293_oscil_dcop_17.mtx,430,430,1544,8,2.246
2372,0328_oscil_dcop_49.mtx,430,430,1544,8,2.246
2373,2536_vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,4033156,8,28.821
2374,1746_raefsky5.mtx,6316,6316,168658,8,134.926
2375,0380_ash958.mtx,958,292,1916,8,4.379
2376,0656_fpga_dcop_49.mtx,1220,1220,5892,8,6.285
2377,1051_G43.mtx,1000,1000,19980,8,26.640
2378,0539_young1c.mtx,841,841,4089,8,7.269
2379,1046_g7jac010sc.mtx,2880,2880,19635,8,22.440
2380,0867_adder_dcop_53.mtx,1813,1813,11246,8,8.568
2381,1874_jan99jac120.mtx,41374,41374,260202,8,77.097
2382,0259_can_144.mtx,144,144,1296,8,1.595
2383,1723_cage10.mtx,11397,11397,150645,8,141.784
2384,2408_conf6_0-8x8-30.mtx,49152,49152,1916928,8,408.945
2385,1653_conf5_0-4x4-22.mtx,3072,3072,119808,8,147.456
2386,1656_conf5_0-4x4-10.mtx,3072,3072,119808,8,136.923
2387,0922_145bit.mtx,1002,993,11315,8,15.087
2388,0471_model1.mtx,362,798,3028,8,3.230
2389,0728_ch6-6-b2.mtx,2400,450,7200,8,12.800
2390,1917_n4c6-b5.mtx,51813,20058,310878,8,160.453
2391,1325_ex23.mtx,1409,1409,43703,8,43.703
2392,1190_bcsstk26.mtx,1922,1922,30336,8,34.670
2393,0340_oscil_dcop_39.mtx,430,430,1544,8,2.246
2394,1694_cavity18.mtx,4562,4562,138187,8,116.368
2395,1488_aa03.mtx,825,8627,70806,8,59.626
2396,0386_kneser_6_2_1.mtx,601,676,2027,8,2.948
2397,0425_lpi_bgetam.mtx,400,816,2537,8,3.383
2398,2063_gridgena.mtx,48962,48962,512084,8,264.301
2399,0442_lp_scfxm1.mtx,330,600,2732,8,3.362
2400,1997_nemeth07.mtx,9506,9506,394812,8,263.208
2401,2574_pkustk11.mtx,87804,87804,5217912,8,419.531
2402,1833_lowThrust_10.mtx,18260,18260,222005,8,104.473
2403,2468_nasasrb.mtx,54870,54870,2677324,8,446.221
2404,1118_hydr1.mtx,5308,5308,23752,8,29.233
2405,2418_analytics.mtx,303813,303813,2006126,8,107.351
2406,0501_pores_3.mtx,532,532,3474,8,5.558
2407,1221_fxm2-16.mtx,3900,7335,32972,8,35.170
2408,2100_thermal1.mtx,82654,82654,574458,8,101.004
2409,0148_cis-n4c6-b1.mtx,210,21,420,8,0.960
2410,1815_lowThrust_7.mtx,17378,17378,211561,8,99.558
2411,0804_jagmesh6.mtx,1377,1377,8993,8,13.081
2412,1686_cavity23.mtx,4562,4562,138187,8,100.500
2413,1832_scfxm1-2r.mtx,37980,65943,221388,8,93.216
2414,1340_kineticBatchReactor_2.mtx,4361,4361,44840,8,37.760
2415,1599_coupled.mtx,11341,11341,98523,8,39.409
2416,1813_copter1.mtx,17222,17222,211064,8,140.709
2417,1447_rdist3a.mtx,2398,2398,61896,8,66.022
2418,1643_g7jac040sc.mtx,11790,11790,114671,8,73.389
2419,0828_M80PI_n1.mtx,4028,4028,9927,8,15.883
2420,2224_tube2.mtx,21498,21498,897056,8,305.381
2421,1381_ex6.mtx,1651,1651,49533,8,49.533
2422,2431_darcy003.mtx,389874,389874,2101242,8,80.430
2423,1439_G59.mtx,5000,5000,59140,8,32.629
2424,2259_rim.mtx,22560,22560,1014951,8,257.765
2425,2040_fome21.mtx,67748,216350,465294,8,33.384
2426,1410_Zewail.mtx,6752,6752,54233,8,32.138
2427,0625_west1505.mtx,1505,1505,5445,8,7.260
2428,1692_cavity22.mtx,4562,4562,138187,8,122.833
2429,2337_TSOPF_RS_b300_c1.mtx,14538,14538,1474325,8,561.648
2430,0970_spaceStation_4.mtx,950,950,13626,8,15.573
2431,0464_wm2.mtx,207,260,2942,8,3.362
2432,0731_dwt_869.mtx,869,869,7285,8,9.713
2433,2619_CO.mtx,221119,221119,7666057,8,225.059
2434,0372_D_5.mtx,434,115,1832,8,2.443
2435,0070_Trefethen_20b.mtx,19,19,147,8,0.336
2436,1649_p010.mtx,10090,19090,118000,8,145.231
2437,0506_tols1090.mtx,1090,1090,3546,8,4.728
2438,0991_lp_bnl2.mtx,2324,4486,14996,8,14.114
2439,1555_fv1.mtx,9604,9604,85264,8,97.445
2440,2368_qa8fk.mtx,66127,66127,1660579,8,268.376
2441,0374_lp_sctap1.mtx,300,660,1872,8,2.496
2442,2265_Goodwin_054.mtx,32510,32510,1030878,8,249.910
2443,1130_soc-sign-bitcoin-alpha.mtx,3783,3783,24186,8,17.590
2444,2097_sinc15.mtx,11532,11532,568526,8,193.541
2445,2547_t3dh_a.mtx,79171,79171,4352105,8,194.507
2446,0265_Cities.mtx,55,46,1342,8,1.952
2447,0532_olm1000.mtx,1000,1000,3996,8,7.992
2448,2623_Ge87H76.mtx,112985,112985,7892195,8,224.290
2449,1654_conf5_0-4x4-14.mtx,3072,3072,119808,8,147.456
2450,1000_delf.mtx,3170,6654,15397,8,18.950
2451,1217_cavity07.mtx,1182,1182,32747,8,30.821
2452,0755_jagmesh7.mtx,1138,1138,7450,8,9.169
2453,1116_airfoil1_dual.mtx,8034,8034,23626,8,31.501
2454,1458_bayer02.mtx,13935,13935,63679,8,59.933
2455,0432_gams60am.mtx,714,1071,2607,8,2.454
2456,1882_bayer01.mtx,57735,57735,277774,8,120.118
2457,0027_LFAT5.mtx,14,14,46,8,0.123
2458,0216_steam3.mtx,80,80,928,8,1.650
2459,1158_3elt_dual.mtx,9000,9000,26556,8,35.408
2460,0948_can_1072.mtx,1072,1072,12444,8,13.274
2461,0206_n3c5-b6.mtx,120,210,840,8,1.120
2462,0037_klein-b1.mtx,30,10,60,8,0.160
2463,1596_delaunay_n14.mtx,16384,16384,98244,8,74.853
