index,mtx,gflops
1,0637_bcspwr07.mtx,0.061546
2,1471_thermal.mtx,2.925019
3,2201_fe_ocean.mtx,5.576176
5,1657_bloweybl.mtx,64.673298
6,0494_str_600.mtx,0.068920
7,0153_sphere2.mtx,0.008431
8,2027_GT01R.mtx,19.015576
9,0309_oscil_dcop_01.mtx,0.016602
10,2149_TSOPF_RS_b39_c19.mtx,8.454523
11,1504_descriptor_xingo6u.mtx,0.618896
13,2397_com-Amazon.mtx,0.130073
14,1460_rajat07.mtx,0.592187
15,2193_ky2010.mtx,2.205667
16,0491_685_bus.mtx,0.045093
17,0944_grid2_dual.mtx,0.122933
19,2749_nlpkkt80.mtx,74.336676
21,0686_fpga_dcop_21.mtx,0.113112
22,2023_loc-Brightkite.mtx,3.480503
23,0297_oscil_dcop_13.mtx,0.016350
24,1443_viscoplastic1.mtx,2.520612
25,0908_adder_dcop_52.mtx,2.746684
27,0287_oscil_dcop_24.mtx,0.016025
28,1562_tuma1.mtx,0.891986
30,1768_brainpc2.mtx,142.725981
31,1655_conf6_0-4x4-20.mtx,7.755207
32,0594_tumorAntiAngiogenesis_6.mtx,0.520472
33,0365_tols90.mtx,0.074982
35,0879_adder_dcop_61.mtx,2.852651
36,2422_net100.mtx,35.988937
38,0715_minnesota.mtx,0.040812
39,2486_rgg_n_2_18_s0.mtx,6.150373
40,0068_mycielskian5.mtx,0.002650
42,0666_fpga_dcop_39.mtx,0.109153
43,2507_amazon0601.mtx,0.518833
46,1176_tomography.mtx,2.274908
47,0763_jagmesh5.mtx,0.126200
49,1473_flowmeter0.mtx,1.067246
50,2089_cage11.mtx,7.962500
52,1317_Trefethen_2000.mtx,1.772884
53,2424_bcsstk30.mtx,47.058568
54,0698_bcspwr08.mtx,0.067940
55,2038_qc2534.mtx,61.220373
56,0198_can_96.mtx,0.015664
57,1536_c-40.mtx,8.715584
58,2177_copter2.mtx,8.388772
61,1715_case9.mtx,69.717597
62,0900_adder_dcop_22.mtx,2.872600
64,0792_nnc1374.mtx,0.151184
65,1600_ex15.mtx,3.116952
66,0578_cdde2.mtx,0.059141
67,0238_rdb200l.mtx,0.016500
69,0609_cage.mtx,0.152792
71,1544_jan99jac040sc.mtx,1.149835
73,1829_s2rmt3m1.mtx,10.213777
74,2099_ut2010.mtx,1.514941
75,0789_mhda416.mtx,0.479097
76,1805_mario001.mtx,1.276960
