index,mtx,gflops
162,0111_ex5.mtx,0.187
163,1957_mark3jac120sc.mtx,89.631
164,1749_mark3jac060sc.mtx,61.993
165,0393_gas11.mtx,1.593
166,2310_ok2010.mtx,115.377
167,2565_LargeRegFile.mtx,114.237
168,2014_nv2010.mtx,92.868
169,1220_cavity08.mtx,24.630
170,1147_lnsp3937.mtx,16.646
171,2136_Delor64K.mtx,109.096
172,1830_s3rmt3m1.mtx,83.983
173,1128_spaceShuttleEntry_2.mtx,16.154
174,1494_EX4(0).mtx,37.575
175,2660_fcondp2.mtx,175.761
176,0427_M20PI_n1.mtx,1.648
177,1962_cond-mat-2005.mtx,87.270
178,0496_lp_standgub.mtx,2.453
179,1505_ncvxqp1.mtx,37.797
180,2076_psmigr_3.mtx,123.469
181,0146_bcsstm06.mtx,0.289
182,0524_nemscem.mtx,2.554
183,2453_pkustk07.mtx,159.725
184,1985_g7jac100sc.mtx,99.397
185,0345_bcspwr04.mtx,1.198
186,0853_adder_dcop_01.mtx,8.013
187,2433_wave.mtx,129.420
188,2559_engine.mtx,167.331
189,0599_M40PI_n1.mtx,3.451
190,0980_bibd_17_4b.mtx,10.959
191,2777_kron_g500-logn19.mtx,143.147
192,0237_bcsstm09.mtx,0.772
193,0886_adder_dcop_47.mtx,8.111
194,1947_ckt11752_tr_0.mtx,94.230
195,2539_Delor338K.mtx,136.391
196,2078_soc-sign-Slashdot090216.mtx,105.504
197,1685_raefsky6.mtx,65.364
198,2115_pfinan512.mtx,106.794
199,0911_adder_dcop_31.mtx,7.072
200,2256_G_n_pin_pout.mtx,114.450
201,1464_Oregon-2.mtx,38.443
202,2105_nemeth16.mtx,128.545
203,1883_s3rmq4m1.mtx,100.823
204,2103_crystm03.mtx,118.246
205,1337_beause.mtx,27.538
206,1978_vsp_south31_slptsk.mtx,99.152
207,1395_lock1074.mtx,32.601
208,2543_pkustk10.mtx,170.391
209,2834_uk-2002.mtx,138.151
210,2250_la2010.mtx,114.137
211,0354_lpi_bgdbg1.mtx,1.198
212,2746_ML_Laplace.mtx,156.213
213,1012_LeGresley_2508.mtx,11.748
214,2000_ca-AstroPh.mtx,92.324
215,0643_fpga_dcop_04.mtx,3.934
216,2247_co2010.mtx,113.587
217,2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,124.855
218,0835_IG5-10.mtx,7.472
219,2252_kneser_10_4_1.mtx,111.162
220,0154_lpi_ex73a.mtx,0.334
221,1110_G39.mtx,15.290
222,0121_impcol_b.mtx,0.218
223,2788_wb-edu.mtx,123.875
224,0716_cr42.mtx,4.822
225,1465_fe_4elt2.mtx,33.941
226,1901_EX6(0).mtx,93.430
227,0632_lp_grow15.mtx,3.892
228,2129_nd2010.mtx,99.699
229,2558_ship_001.mtx,169.568
230,0735_rdb1250.mtx,4.857
231,0860_adder_dcop_09.mtx,8.154
232,1587_cti.mtx,52.335
233,1713_ccc.mtx,60.920
234,1125_add32.mtx,17.284
235,2094_g7jac140sc.mtx,111.309
236,1683_abtaha2.mtx,57.075
237,0145_west0132.mtx,0.290
238,1306_freeFlyingRobot_10.mtx,23.426
239,0610_dwt_607.mtx,3.490
240,1784_skirt(0).mtx,74.141
241,2803_audikw_1.mtx,155.997
242,1506_xingo3012.mtx,37.579
243,2669_test1.mtx,133.881
244,0394_gre_512.mtx,1.580
245,0452_ck400.mtx,1.938
246,1615_psse0.mtx,46.495
247,1475_powersim.mtx,33.589
248,0285_oscil_dcop_38.mtx,1.048
249,1800_g7jac060.mtx,73.425
250,2241_crplat2.mtx,138.068
251,1801_vsp_barth5_1Ksep_50in_5Kout.mtx,62.265
252,0635_plat362.mtx,4.149
253,1385_mbeacxc.mtx,27.743
254,0437_fs_680_1.mtx,1.897
255,2273_ts-palko.mtx,140.538
256,2015_onera_dual.mtx,94.047
257,0880_adder_dcop_62.mtx,7.938
258,0326_oscil_dcop_32.mtx,1.043
259,2042_OPF_10000.mtx,100.142
260,2230_ne2010.mtx,112.780
261,0523_can_445.mtx,2.584
262,1451_c-35.mtx,35.767
263,1870_a5esindl.mtx,79.318
264,1900_EX5(0).mtx,91.079
265,2398_appu.mtx,145.129
266,2342_web-NotreDame.mtx,134.374
267,0379_west0479.mtx,1.437
268,0806_laser.mtx,6.577
269,1631_co9.mtx,52.727
270,2582_para-8.mtx,165.453
271,2515_parabolic_fem.mtx,133.377
272,2307_amazon0302.mtx,120.266
273,0816_G16.mtx,6.650
274,1539_gen2.mtx,48.531
275,0759_model2.mtx,5.668
276,0168_lnsp_131.mtx,0.363
277,2276_dbic1.mtx,134.194
278,2214_ch7-8-b5.mtx,116.353
279,2238_soc-Slashdot0902.mtx,127.978
280,2344_boyd2.mtx,125.447
281,1567_jendrec1.mtx,49.108
282,0440_tumorAntiAngiogenesis_2.mtx,1.853
283,1578_ex26.mtx,52.020
284,2786_hugebubbles-00000.mtx,59.220
285,2155_ch7-8-b4.mtx,108.931
286,1760_epb2.mtx,67.977
287,0646_fpga_dcop_29.mtx,3.870
288,0537_1138_bus.mtx,2.906
289,2037_tandem_dual.mtx,92.471
290,0862_adder_dcop_11.mtx,7.134
291,0275_dwt_245.mtx,0.957
292,1285_jan99jac020.mtx,22.749
293,0481_str_400.mtx,2.076
294,1993_nemeth03.mtx,105.271
295,1550_bcsstk13.mtx,44.241
296,1400_aa4.mtx,32.189
297,2017_cit-HepPh.mtx,92.118
298,0192_bcsstk22.mtx,0.504
299,0997_c-18.mtx,10.667
300,0298_oscil_dcop_22.mtx,1.041
301,1790_lowThrust_5.mtx,74.259
302,2405_conf6_0-8x8-80.mtx,154.793
303,2651_crankseg_1.mtx,176.310
304,1017_rbsb480.mtx,11.747
305,1839_mark3jac080sc.mtx,77.419
306,1355_Franz4.mtx,26.861
307,0829_can_838.mtx,7.339
308,0696_dwt_503.mtx,4.339
309,2249_or2010.mtx,110.367
310,1944_usroads.mtx,83.888
311,0528_tumorAntiAngiogenesis_3.mtx,2.748
312,0633_rdb968.mtx,4.162
313,0382_mk11-b1.mtx,1.408
314,0289_oscil_dcop_21.mtx,1.107
315,2804_ljournal-2008.mtx,85.363
316,0268_n2c6-b2.mtx,0.948
317,1865_rajat26.mtx,82.118
318,1236_cell1.mtx,20.195
319,0093_divorce.mtx,0.159
320,2836_Queen_4147.mtx,149.654
321,1907_dixmaanl.mtx,85.128
322,0205_grid1_dual.mtx,0.632
323,1234_c-26.mtx,21.302
324,1606_piston.mtx,48.403
325,2578_cont11_l.mtx,114.911
326,0424_lp_etamacro.mtx,1.737
327,0747_scrs8-2b.mtx,5.275
328,2816_hollywood-2009.mtx,151.036
329,0921_adder_dcop_49.mtx,7.147
330,0934_G52.mtx,8.390
331,0413_dwt_310.mtx,1.771
332,1904_finance256.mtx,82.801
333,1827_bcsstk28.mtx,88.296
334,0133_west0156.mtx,0.254
335,1376_rajat13.mtx,28.774
336,2113_GL7d24.mtx,105.288
337,0534_lp_stair.mtx,2.589
